Index,Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability,cluster_id
1131,0,0.557500122,0.600032708,0.596712886,0.611287277,0.611366552,0.999071809,0.797595864,0.809459306,0.303670029,0.78172815,0.000182012,4400000000.0,0.463719249,0.000222022,0.252353477,0.205090388,0.205090388,0.205090388,0.25366361,0.325740963,0.053753195,0.123035583,0.211719515,0.022069124,0.847986443,0.689444297,0.689444326,0.217598359,9490000000.0,0.000497516,0.264208064,0.38145002,0.008954106,0.006661368,0.630659512,0.009247759,0.148895003,0.851104997,0.005701288,0.372471107,0.006115336,0.123039719,0.21077596,0.408991952,0.16041979,0.000480862,0.013139951,0.000125917,0.000667231,0.042096774,0.031770045,0.4036996,0.009005726,0.808241648,0.532431324,0.640232108,0.024764998,0.007230819,0.000983094,0.133488464,0.34663443,0.277283922,0.004803425,0.851810815,0.736708119,0.333259088,0.002501448,0.945469158,0.002416379,0.031807057,0.00017977,0.000153309,0.593958147,1930000000.0,0.671546395,0.158324335,0.851810815,0.333259088,0.113962921,0.60003183,0.451931269,0.593418599,0.306526556,0.03251845,0,0.830666496,0.001013588,0.6238419,0.611285627,0.843273368,0.281485922,0.026802191,0.565210468,1,0.024457764,3
1141,0,0.563935066,0.619821195,0.62299909,0.605500223,0.605500223,0.999037607,0.797465686,0.809392124,0.303514133,0.781656431,0.000122112,0.00012632,0.465676925,0.000342034,0.0,0.169145843,0.169145843,0.169145843,0.24137279,0.326519063,0.065837833,0.118801401,0.191760187,0.022380681,0.848405204,0.690450053,0.690450053,0.21771424,8600000000.0,0.000675091,0.266013163,0.396538877,0.011214942,0.004945183,0.630692388,0.008204525,0.140006651,0.859993349,0.02061542,0.370631404,0.005365848,0.118219421,0.188764045,0.408994632,0.367316342,0.003475597,0.00181968,8660000000.0,0.01855462,0.097741935,0.095383576,0.416419801,0.000700582,0.858621664,0.42959672,0.854773508,0.207108438,0.005429576,0.007682721,0.142884452,0.353157401,0.277537132,0.015285475,0.970026856,0.740383621,0.333328407,0.000526554,0.928258834,0.002386057,0.050227901,9470000000.0,461000000.0,0.593949082,685000000.0,0.671579182,0.009692518,0.970026856,0.333328407,0.111734463,0.669865837,0.464169922,0.621350794,0.319329823,0.026076648,0,0.841856071,0.001266338,0.623701551,0.605495406,0.844074131,0.280728964,0.026817747,0.565282071,1,0.026238375,3
1153,0,0.450397309,0.514991278,0.504737941,0.619373297,0.619041785,0.998957764,0.797241851,0.80919774,0.30329032,0.781447729,0.000419414,0.000211043,0.467138052,0.000264026,0.0,0.176730858,0.176730858,0.176730858,0.209416659,0.322487091,0.009725184,0.095024835,0.165097537,0.022054901,0.847916177,0.688298773,0.688298773,0.217496034,6240000000.0,0.000432834,0.26366024,0.385399203,0.008378757,0.004303875,0.630158491,0.003314821,0.078574236,0.921425764,0.00532957,0.372146783,0.005754607,0.09505431,0.164361662,0.397375215,0.056971514,0.000564049,0.011197308,3880000000.0,7340000000.0,0.017096774,0.009065405,0.391850026,0.013326684,0.776643551,0.204605281,0.332861802,0.112279297,0.005021815,0.007960282,0.074532896,0.355912724,0.277691912,0.00902007,0.881767864,0.733388094,0.328861459,0.0,0.929163711,0.002182339,0.03681815,0.000232305,0.000145044,0.593962321,0.000212042,0.671644284,0.339565946,0.881767864,0.328861459,0.110933234,0.692244102,0.4748713,0.604364965,0.320844981,0.034692877,0,0.785683976,0.001122653,0.623691151,0.619371831,0.839390971,0.277183288,0.026684344,0.564591823,1,0.04892204,3
1154,0,0.644859357,0.694068905,0.681888752,0.620360628,0.620360628,0.999249521,0.79773545,0.809587941,0.30354217,0.781868221,0.000148477,0.000107304,0.475270711,770000000.0,0.161352364,0.210610594,0.210610594,0.210610594,0.277961615,0.336245314,0.046947079,0.158374725,0.232356707,0.022223567,0.848196536,0.689696364,0.689696364,0.217626379,0.000106238,0.000577544,0.265504969,0.398429641,0.021563739,0.017301591,0.630617046,0.002937287,0.071771926,0.928228074,0.006126481,0.370422271,0.005365848,0.158393994,0.22910037,0.400724522,0.208395802,0.001190996,0.005309606,0.000113115,0.000856355,0.038870968,0.024634637,0.415650935,0.005584447,0.907541943,0.664990289,0.795509526,0.413643771,0.017383834,0.031281716,0.069843658,0.378266223,0.277113259,0.01113933,0.900677934,0.740503641,0.328616681,0.000911825,0.959612156,0.002690711,0.029418311,0.000179811,0.000154091,0.594010225,0.000260665,0.671587947,0.156946914,0.900677934,0.328616681,0.111835523,0.675058609,0.470341867,0.654642725,0.318534067,0.013591793,0,0.875313311,0.000761576,0.624190345,0.620358593,0.844910039,0.276909518,0.026792382,0.565164232,1,0.053675679,3
1157,0,0.493004436,0.557839075,0.540714171,0.603619251,0.603619251,0.999038532,0.797453097,0.809360226,0.303490205,0.781622045,9110000000.0,2500000000.0,0.474864749,0.000274027,0.225630125,0.184652986,0.184652986,0.184652986,0.222085658,0.324715286,0.029946912,0.106098852,0.177826316,0.022122554,0.848142033,0.689402575,0.689402575,0.217593862,7290000000.0,0.000457214,0.263973394,0.386284043,0.02243862,0.019066435,0.630676292,0.002053639,0.054085921,0.945914079,0.050100499,0.370257872,0.005647363,0.106054684,0.176834326,0.399538867,0.178410795,0.000631004,0.010018914,0.00402266,0.014219888,0.032096774,0.057368212,0.406831596,0.000427798,0.855962672,0.543129724,0.523839141,0.100870177,0.022424395,0.011993147,0.044250399,0.370892025,0.276979421,0.000387637,0.743197902,0.737263804,0.327609998,0.0,0.937921093,0.002340672,0.023022122,0.000115303,0.000125946,0.593979531,6430000000.0,0.671581099,0.005104984,0.743197902,0.327609998,0.110933234,0.660792972,0.467287687,0.62016381,0.316612318,0.013057408,0,0.81087172,0.000530712,0.624361696,0.603621125,0.840889521,0.276268277,0.026806763,0.565231727,1,0.071229662,3
1158,0,0.669282894,0.714784126,0.711387119,0.651717378,0.651717378,0.999503725,0.798009087,0.809812922,0.303488271,0.782104993,0.000397211,0.000211213,0.486360853,0.000286029,0.146877214,0.215793688,0.215793688,0.215793688,0.288077905,0.3382613,0.030597275,0.172624379,0.239210665,0.022146385,0.848102683,0.689486539,0.689486568,0.217602709,0.000104532,0.000556383,0.264664196,0.393148541,0.028291955,0.025258675,0.630640676,0.002700189,0.067297518,0.932702482,0.00615885,0.371186111,0.005365848,0.17259433,0.238300279,0.397538661,0.128935532,0.000943463,0.00669977,0.000266738,0.000407752,0.026774194,0.005933934,0.402670677,0.002341002,0.888493474,0.659815408,0.63762217,0.361315056,0.0281835,0.044482792,0.042718424,0.384806985,0.27698033,0.000629748,0.582179324,0.739314785,0.327640414,0.004817497,0.966320345,0.002524182,0.051938047,0.000234811,0.000249725,0.594048766,0.000363422,0.671605504,0.171049933,0.582179324,0.327640414,0.11468799,0.685641299,0.474908135,0.664076842,0.319738332,0.010322314,0,0.885420563,0.000388731,0.624080825,0.651712806,0.845423363,0.27673745,0.026798731,0.565194256,1,0.057311248,3
1161,0,0.475015844,0.539031836,0.527651373,0.604296689,0.604296689,0.998830778,0.79741201,0.809331973,0.303852995,0.781569694,0.00030979,323000000.0,0.459547235,0.000411041,0.166008705,0.172348405,0.172348405,0.172348405,0.214711166,0.315342718,0.01222076,0.087777868,0.171348949,0.022008677,0.847615938,0.689215862,0.689215862,0.217562972,6430000000.0,0.00045956,0.26383197,0.372610931,0.006762537,0.003899003,0.63273962,0.006515653,0.123076458,0.876923542,0.00584478,0.373935041,0.005365848,0.087791294,0.170356685,0.39730019,0.062968516,0.000825784,0.007657856,7950000000.0,0.000183072,0.020806452,0.009127095,0.387983085,0.006148361,0.76126118,0.282453181,0.330382564,0.049759628,0.005649104,0.002892245,0.091016489,0.336776706,0.277734067,0.003230756,0.696603283,0.732675834,0.330293261,0.008647185,0.932404747,0.002246227,0.027283452,0.000209423,0.000183726,0.593932534,8590000000.0,0.671557176,0.170186004,0.696603283,0.330293261,0.115586771,0.631598158,0.456942102,0.549042228,0.312756183,0.042697025,0,0.798546462,0.000956128,0.623706488,0.604297615,0.840246594,0.279504591,0.027818748,0.567642563,1,0.030301605,3
1175,0,0.514356749,0.572884867,0.571979228,0.60456334,0.60456334,0.999007449,0.797412425,0.809343561,0.303484162,0.781601273,0.000137261,0.0,0.464645245,0.0,0.0,0.173696852,0.173696852,0.173696852,0.22709653,0.3242555,0.076909116,0.111961567,0.178880771,0.022185513,0.848360149,0.689963694,0.689963694,0.217654927,922000000.0,0.000477901,0.265432703,0.389432212,0.010703243,0.009392542,0.630612252,0.007692939,0.135229918,0.864770082,0.007130454,0.369637181,0.005365848,0.111982347,0.17794284,0.406453177,0.410794603,0.001397949,0.004520594,0.000627675,0.002660603,0.084677419,0.029872362,0.396598901,0.001329436,0.846711422,0.755576187,0.804430571,0.094470357,0.009748567,0.003556633,0.140778735,0.350331916,0.277089721,0.0028201,0.988678083,0.739230059,0.333016467,0.0,0.938512224,0.002283682,0.068562878,7970000000.0,7980000000.0,0.593942727,2870000000.0,0.671579198,0.064018257,0.988678083,0.333016467,0.110933234,0.672366063,0.464806726,0.607073495,0.319619606,0.027301741,0,0.817520299,0.00061919,0.623900408,0.604560582,0.84188037,0.280358389,0.026791192,0.565158565,1,0.027283219,3
1176,0,0.548188953,0.614860445,0.599657369,0.608829761,0.607892878,0.999048469,0.797625192,0.809514119,0.303770092,0.78178794,0.000149634,6430000000.0,0.46391552,0.00019602,0.102641968,0.218911972,0.218911972,0.218911972,0.279096152,0.331753555,0.064915226,0.121814185,0.227235068,0.022105281,0.848010301,0.689486279,0.689486279,0.217603416,856000000.0,0.000529382,0.264264789,0.387867442,0.006388748,0.005874705,0.630672183,0.011356113,0.164132176,0.835867824,0.006311631,0.373327771,0.007165838,0.121793932,0.226340397,0.407175288,0.143928036,0.000470717,0.013450774,0.000295781,0.000891154,0.044516129,0.014082811,0.396056172,0.002200514,0.761058651,0.5459152,0.565964521,0.058732709,0.00602521,0.00190386,0.163580117,0.347878877,0.277530873,0.001294817,0.950691608,0.732891765,0.335843625,0.000315019,0.953568403,0.002558603,0.022677743,0.000171554,0.000171082,0.593923159,4960000000.0,0.671572112,0.080658615,0.950691608,0.335843625,0.111309485,0.64264532,0.459230238,0.602885444,0.314506988,0.045100648,0,0.839588077,0.004892559,0.623733477,0.608830255,0.844567226,0.283014828,0.026807947,0.565237203,1,0.021847782,3
1179,0,0.674889095,0.716528565,0.703463783,0.620014702,0.620014702,0.999238428,0.797778888,0.80961372,0.303641267,0.781888712,0.000153912,5480000000.0,0.489343499,0.000148015,0.184532847,0.226665543,0.226665543,0.226665543,0.305474142,0.390394002,0.063024638,0.176777135,0.338480078,0.022150904,0.848081614,0.689546843,0.689546843,0.217609117,8130000000.0,0.000494945,0.264938496,0.376932678,0.01790634,0.016162458,0.630612937,0.002739401,0.068023098,0.931976902,0.005373897,0.369742307,0.005365848,0.17677952,0.259550562,0.398228618,0.217391304,0.00120114,0.005260933,0.000347562,0.000369171,0.039354839,0.016667891,0.407363018,0.006956206,0.861484106,0.578288669,0.609665762,0.373074427,0.016399888,0.030574416,0.064413912,0.414148439,0.27704364,0.004240163,0.873596673,0.73788546,0.328390241,0.0,0.96430997,0.002707874,0.035559732,0.00011528,0.000114504,0.593973399,0.000204675,0.671583637,0.331905658,0.873596673,0.328390241,0.110933234,0.66967034,0.468961812,0.731933141,0.317814856,0.016382936,0,0.89545294,0.000791288,0.624071909,0.620009591,0.846046352,0.276765528,0.026791303,0.565159095,1,0.056677009,3
1180,0,0.497976893,0.5638901,0.552492103,0.600866256,0.600866256,0.999023626,0.797438294,0.809358924,0.303495522,0.781620641,6160000000.0,0.0,0.478471436,0.000721072,0.050005061,0.185580043,0.185580043,0.185580043,0.225772903,0.3421518,0.045268237,0.10854165,0.178654817,0.022087692,0.84802957,0.689403556,0.689403556,0.217593763,5620000000.0,0.000432484,0.264021571,0.408824187,0.00834818,0.003023131,0.631910179,0.006893187,0.127188076,0.872811924,0.00512451,0.376080057,0.005365848,0.107276043,0.177595958,0.402397836,0.167916042,0.002083735,0.003035646,571000000.0,0.000217115,0.041774194,0.025175154,0.397220777,0.016685183,0.781807218,0.149163202,0.403599696,0.028052063,0.002994317,0.001640406,0.090464429,0.375304311,0.278115903,0.014173485,0.670288862,0.734182611,0.33036663,0.008465667,0.936519154,0.002375992,0.01776436,8170000000.0,2730000000.0,0.593933037,1720000000.0,0.671576229,0.472742883,0.670288862,0.33036663,0.11661036,0.651246125,0.460933227,0.707918261,0.315926603,0.034816863,0,0.811137325,0.002800915,0.623280588,0.600861393,0.841274778,0.279778351,0.027263434,0.566714758,1,0.029223663,3
1181,0,0.47657583,0.540067597,0.529899888,0.608130702,0.608166736,0.998986651,0.797436911,0.809358403,0.303570449,0.781635799,0.000215893,4750000000.0,0.465081402,0.000761076,0.037250734,0.196915427,0.196915427,0.196915427,0.218587501,0.319693004,0.012931621,0.096734794,0.172554041,0.022032998,0.847940529,0.689194135,0.689194135,0.217573099,6100000000.0,0.000435254,0.263615171,0.373616855,0.015111965,0.010085628,0.631020123,0.002132064,0.05577894,0.94422106,0.005399481,0.370386483,0.005365848,0.096747928,0.171593394,0.397056361,0.059970015,0.000726365,0.008694501,5200000000.0,9000000000.0,0.016774194,0.00962061,0.39276588,0.01408718,0.803138485,0.219893222,0.316124825,0.088104974,0.010218965,0.011664479,0.039690809,0.347885784,0.277249556,0.012981111,0.646593639,0.73460264,0.327471455,0.004661611,0.949083543,0.002279928,0.017499665,0.000208279,0.000147855,0.594005868,0.000158014,0.671558011,0.35615879,0.646593639,0.327471455,0.112668044,0.63262361,0.454781682,0.578235445,0.313377572,0.019407714,0,0.801066396,0.009822969,0.623937668,0.608125919,0.840333547,0.27632556,0.026924226,0.565721937,1,0.06910463,3
1182,0,0.520499196,0.57730048,0.571336795,0.61224578,0.61224578,0.999058752,0.797459737,0.809369209,0.303459267,0.781631729,0.000209071,6350000000.0,0.460352449,0.000755076,0.169551574,0.182630315,0.182630315,0.182630315,0.232769216,0.31353894,0.060997928,0.12311701,0.188747458,0.022186904,0.848145433,0.689716936,0.689716936,0.21762255,8570000000.0,0.000707781,0.264417092,0.370328974,0.008652703,0.005048741,0.631671484,0.012703016,0.172355413,0.827644587,0.006013384,0.377854895,0.005365848,0.123096715,0.186471608,0.413478684,0.206896552,0.000740568,0.008542505,8200000000.0,0.001004629,0.073225806,0.013366039,0.396304923,0.00184394,0.813103002,0.505017819,0.747154945,0.031703801,0.005663962,0.001044964,0.160869675,0.337881544,0.27755167,0.00806959,0.890568722,0.738082699,0.336305796,0.002042651,0.938621326,0.002289901,0.05390703,0.000155513,0.000106565,0.593950055,1860000000.0,0.671570437,0.102535225,0.890568722,0.336305796,0.114354185,0.638829844,0.458665784,0.549201279,0.313654513,0.033622676,0,0.814870842,0.001321437,0.623714217,0.612241214,0.842131627,0.283991414,0.027134269,0.566393431,1,0.020629306,3
1189,0,0.512845513,0.573484518,0.5609508,0.606235316,0.605637152,0.999039803,0.797448116,0.809358663,0.303478845,0.781620641,0.000122112,7220000000.0,0.46508979,0.000549055,0.192124709,0.175171716,0.175171716,0.175171716,0.228041978,0.325705595,0.054373308,0.115300057,0.184228365,0.022157131,0.848164255,0.689519807,0.689519807,0.217607239,8290000000.0,0.000507123,0.264117926,0.391518572,0.010113541,0.006562178,0.630969781,0.007644607,0.134776431,0.865223569,0.010081668,0.371058618,0.005365848,0.11525559,0.182293945,0.408563241,0.271364318,0.001107808,0.005711797,0.000108721,0.003787784,0.063387097,0.036041303,0.401449538,0.001063589,0.832679025,0.508096235,0.741603088,0.122171599,0.006706106,0.004718452,0.13721868,0.351408941,0.277400155,0.009150387,0.966623523,0.738145276,0.332824644,0.000270598,0.938516342,0.0023177,0.040809123,0.000111996,7810000000.0,0.593949523,5380000000.0,0.671587437,0.029227967,0.966623523,0.332824644,0.111279459,0.687391084,0.467658431,0.611643876,0.322177141,0.028864309,0,0.816914496,0.00143512,0.623779485,0.606236808,0.841823595,0.280323318,0.026888165,0.565582061,1,0.027389213,3
1195,0,0.544532735,0.576537287,0.58552385,0.626861154,0.626861154,0.999097114,0.797529599,0.809424153,0.303501565,0.781680712,0.000405306,995000000.0,0.476309101,0.00079908,0.168336876,0.192532974,0.192532974,0.192532974,0.229932873,0.3320365,0.029916663,0.114241511,0.18528282,0.022088783,0.847993266,0.689319793,0.689319793,0.217583934,6080000000.0,0.000428117,0.263772913,0.388482173,0.011607452,0.011376354,0.630625265,0.002675567,0.066813798,0.933186202,0.006144696,0.369877629,0.005470654,0.112641881,0.18374934,0.398191106,0.139430285,0.000762886,0.008299995,0.002322875,0.000458438,0.028225806,0.011286224,0.397062482,0.003030224,0.808694951,0.453222917,0.439561438,0.143913552,0.011602351,0.010653203,0.071363379,0.384831005,0.276987495,0.000369033,0.985780383,0.735028481,0.328615874,0.0,0.94035388,0.002294742,0.072220183,0.000116077,0.000126009,0.593957421,0.000109692,0.671530138,0.153679404,0.985780383,0.328615874,0.110933234,0.571369026,0.432907298,0.66347147,0.305918614,0.025206289,0,0.823347766,0.002742251,0.62385541,0.626857048,0.841685366,0.27671964,0.026794541,0.565174482,1,0.057722597,3
1200,0,0.554380149,0.618512865,0.60956154,0.607856844,0.607885671,0.999043269,0.797757584,0.809638197,0.304012274,0.781921695,0.000154722,2780000000.0,0.467674861,0.000274027,0.068326754,0.212886098,0.212886098,0.212886098,0.256783587,0.329489991,0.026604353,0.105447439,0.208932741,0.02216794,0.848128434,0.689813943,0.689813943,0.217639311,96900000.0,0.000583384,0.264827377,0.385101151,0.00738032,0.006842906,0.630710196,0.005278181,0.108202074,0.891797926,0.005313191,0.372163558,0.006281686,0.10542772,0.2051429,0.397818663,0.092953523,0.000637091,0.009942062,0.00035444,0.000142222,0.025483871,0.007188285,0.393907872,0.007891521,0.76652263,0.294771701,0.305149125,0.086308052,0.006958654,0.005895997,0.077369938,0.353408267,0.277169159,0.00144492,0.670487383,0.732958854,0.329401101,0.01074237,0.945701375,0.002716787,0.015184781,0.000148664,0.000149276,0.593935642,0.000117478,0.671580556,0.351806233,0.670487383,0.329401101,0.115862109,0.650778594,0.461103854,0.609724844,0.315721679,0.039240576,0,0.83923807,0.002041545,0.623842579,0.607852057,0.843206467,0.278606803,0.026815852,0.565273459,1,0.034891715,3
1212,0,0.540096524,0.602158744,0.589860271,0.61186382,0.611964716,0.999102083,0.797534856,0.809433918,0.303500114,0.781701063,0.000161313,0.000108663,0.468829001,0.000163016,0.129668995,0.18692849,0.18692849,0.18692849,0.245721849,0.331223032,0.05148449,0.129142578,0.198614145,0.022166012,0.848146186,0.689581208,0.689581208,0.217614901,9060000000.0,0.000509968,0.264431079,0.391630342,0.015794647,0.011621523,0.630697867,0.009146536,0.148078725,0.851921275,0.006018584,0.376667196,0.005365848,0.129130229,0.197692482,0.402174102,0.197901049,0.001548091,0.004085954,81800000.0,0.000582503,0.050806452,0.013589295,0.398340155,0.003007907,0.879132882,0.603812049,0.760144864,0.418594737,0.012120245,0.024379281,0.090833573,0.353727101,0.277168604,0.009837415,0.57854319,0.742534294,0.330972828,0.008549136,0.944922747,0.002405416,0.035134188,0.000170091,0.000138283,0.593992436,0.000262186,0.671651467,0.154173224,0.57854319,0.330972828,0.123138765,0.80645743,0.487417812,0.627264859,0.345046379,0.018571136,0,0.832042714,0.001017822,0.624018941,0.61185859,0.843383113,0.281412454,0.026814616,0.565267825,1,0.024613035,3
1213,0,0.529956613,0.599378543,0.589003694,0.599439312,0.599223108,0.999009645,0.797521437,0.809440297,0.303670029,0.781708922,4940000000.0,1990000000.0,0.461946101,0.000405041,0.0,0.252328178,0.252328178,0.252328178,0.26179446,0.319799109,0.073627055,0.112042993,0.21066506,0.022149024,0.848076238,0.689551085,0.689551085,0.217611164,0.000127209,0.000678609,0.264495575,0.375554189,0.010190296,0.008905946,0.630823893,0.00677555,0.125918312,0.874081688,0.005548313,0.373352375,0.005403627,0.112023059,0.206492723,0.402001278,0.176911544,0.000864334,0.007315438,0.000245147,0.000352528,0.043225806,0.015322474,0.394439294,0.006353891,0.812352649,0.500277828,0.550464424,0.165315325,0.008988396,0.008636611,0.101316106,0.341932717,0.277132675,0.003457591,0.7596056,0.736362908,0.330834158,0.005651071,0.944132953,0.002734264,0.010223999,0.000153883,0.000144643,0.593961572,0.000130021,0.671605389,0.230040689,0.7596056,0.330834158,0.116040821,0.697363192,0.47023518,0.569823432,0.323405081,0.028651819,0,0.826146011,0.010704749,0.62467818,0.599435327,0.842476664,0.279693227,0.026850923,0.565428121,1,0.029546227,3
1214,0,0.482669527,0.53952246,0.530595856,0.605629946,0.605197538,0.999014613,0.797403156,0.809320125,0.303452741,0.781586957,0.000140267,2160000000.0,0.460620853,0.000346035,0.390525357,0.183135982,0.183135982,0.183135982,0.218209322,0.316226922,0.037358017,0.104633173,0.172779995,0.022067685,0.848000019,0.689159568,0.689159568,0.217569396,6420000000.0,0.000402664,0.263516485,0.370133378,0.010693882,0.00731952,0.632732428,0.010218951,0.156332195,0.843667805,0.005766721,0.377674839,0.006672273,0.104385494,0.171993062,0.406225424,0.125937031,0.00062086,0.010180303,8920000000.0,0.000397161,0.03516129,0.027774922,0.396938106,0.009996332,0.81446671,0.387553798,0.533211232,0.059647536,0.007535952,0.003370032,0.093648401,0.339333158,0.277321985,0.008505655,0.565391562,0.737503868,0.331410279,0.012034167,0.932323868,0.002247961,0.02630756,0.000163402,0.000121181,0.593967564,5110000000.0,0.671565313,0.183169252,0.565391562,0.331410279,0.123737579,0.632390365,0.45755383,0.557924392,0.312487382,0.027325767,0,0.79872035,0.002977618,0.623856528,0.605628059,0.84031218,0.282190485,0.027541358,0.567250389,1,0.023122974,3
1222,0,0.549505192,0.603521587,0.586433963,0.612361089,0.612368296,0.99907204,0.797645113,0.809493678,0.30375559,0.781766186,0.000197854,0.0,0.469149409,0.000246025,0.253973074,0.199823016,0.199823016,0.199823016,0.24335823,0.327792318,0.032155119,0.11188014,0.200647737,0.02209365,0.848013242,0.689395938,0.689395938,0.217592857,8180000000.0,0.000479424,0.263921331,0.383992772,0.012647698,0.008081853,0.630626293,0.003747982,0.085890498,0.914109502,0.008029812,0.369834013,0.006009311,0.111884639,0.199675741,0.40213927,0.139430285,0.000661439,0.009556949,7490000000.0,0.001078766,0.029516129,0.035844484,0.405248638,0.004280796,0.8242345,0.343018182,0.512795523,0.06954105,0.008197204,0.004808697,0.076429194,0.360059495,0.277317413,0.011840516,0.829932585,0.736215241,0.329025111,0.0,0.95026152,0.002463729,0.028336857,0.000156616,0.000106394,0.593975649,5960000000.0,0.671578663,0.060797645,0.829932585,0.329025111,0.110933234,0.652537289,0.462067274,0.619644099,0.315831685,0.023157884,0,0.834735137,0.00078216,0.623825448,0.612360156,0.842578486,0.277497482,0.026794375,0.565173694,1,0.044605483,3
1229,0,0.520255448,0.553259922,0.55918411,0.606242523,0.606242523,0.999100465,0.79746029,0.809356711,0.303373223,0.781618255,710000000.0,1210000000.0,0.47064241,0.000325033,0.34375949,0.180481227,0.180481227,0.180481227,0.22312565,0.329596095,0.036072417,0.118719974,0.180236499,0.022086301,0.848029429,0.689229596,0.689229596,0.217573773,4980000000.0,0.000425098,0.263540574,0.383098618,0.010340685,0.008907194,0.631043753,0.005982181,0.116969495,0.883030505,0.005106991,0.372698134,0.00642549,0.118382269,0.179254958,0.40203879,0.148425787,0.000586367,0.010786578,0.000214193,0.000163404,0.037096774,0.012223316,0.397627824,0.009676954,0.806143219,0.431481605,0.484366099,0.115487949,0.008940698,0.006942963,0.087981559,0.3604493,0.277149805,0.003968189,0.70771117,0.735718074,0.330021111,0.007303635,0.938372992,0.002311247,0.028170315,0.00011037,0.000102701,0.593950175,7650000000.0,0.67157408,0.521287961,0.70771117,0.330021111,0.116463783,0.64641015,0.460027104,0.640112843,0.315103478,0.028243313,0,0.809355804,0.001456828,0.639265124,0.606238329,0.841068504,0.279117754,0.026879673,0.565547838,1,0.0320516,3
1230,0,0.517184225,0.576155691,0.565394293,0.604015624,0.603986797,0.99902871,0.797489204,0.809390562,0.303574074,0.781652501,0.000106848,27200000.0,0.460907711,0.00030003,0.187873267,0.190468164,0.190468164,0.190468164,0.230689231,0.31686355,0.041471936,0.108378797,0.18867214,0.022099323,0.848022547,0.689445769,0.689445769,0.217599036,8380000000.0,0.000524616,0.26402701,0.3735144,0.010687642,0.008453038,0.630975946,0.005718637,0.113795084,0.886204916,0.005400788,0.3742493,0.005365848,0.108334555,0.185280145,0.400522224,0.179910045,0.000967811,0.006529842,0.000273999,0.000298817,0.041451613,0.023060088,0.397164243,0.011222426,0.799266558,0.355121597,0.405232787,0.062754337,0.009092281,0.004643504,0.071392575,0.339794592,0.277157644,0.004472834,0.58775071,0.735190318,0.329243173,0.011538641,0.940454915,0.002411105,0.020993928,9120000000.0,8410000000.0,0.593946078,4200000000.0,0.671575176,0.317337979,0.58775071,0.329243173,0.118136951,0.648495307,0.460510356,0.561385005,0.31541045,0.027341637,0,0.818215489,0.002109385,0.623939299,0.60401088,0.841718376,0.278926763,0.026883925,0.565565038,1,0.033033209,3
