Index,Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability,cluster_id
1325,0,0.450543558,0.521860009,0.509342042,0.595367474,0.595367474,0.998903341,0.797252503,0.809222477,0.303422287,0.781478185,9380000000.0,1430000000.0,0.462085336,0.000632063,0.0,0.172938351,0.173991825,0.173991825,0.20289307,0.319905213,0.023518913,0.088917841,0.156435942,0.021962516,0.847862393,0.688903231,0.688904385,0.217537374,7110000000.0,0.000459984,0.263341648,0.379447487,0.008842406,0.004585851,0.625546225,0.015531785,0.186685612,0.813314388,0.005568418,0.379407179,0.005664424,0.088914945,0.158140412,0.406938157,0.07946027,0.00087245,0.007253103,3590000000.0,0.000246618,0.031774194,0.02383855,0.387395129,0.012318687,0.81364365,0.498318076,0.719057734,0.004546505,0.005936918,0.00015895,0.151636182,0.342285623,0.277499656,0.00785478,0.774528913,0.73893803,0.336957572,0.004468812,0.928766071,0.002103732,0.014183113,0.000384559,0.000269464,0.594001757,649000000.0,0.671573371,0.157892445,0.774528913,0.336957572,0.119067044,0.643901959,0.459408028,0.574415178,0.314810504,0.032918842,0,0.785459936,0.021614757,0.623690208,0.595363118,0.838732292,0.286043223,0.026271228,0.560278187,1,0.018751631,4
1326,0,0.515624238,0.588366768,0.571979228,0.615056429,0.615056429,0.999071694,0.797514105,0.809432876,0.303527668,0.781699519,0.000241333,0.000254338,0.466758931,0.000441044,0.001518372,0.19556698,0.19556698,0.19556698,0.232296492,0.323442032,0.029689792,0.110577315,0.185056865,0.022045545,0.847964751,0.689240243,0.689240243,0.217575017,0.000101917,0.000522245,0.262519524,0.376327261,0.024952184,0.020584239,0.630665333,0.002594406,0.065211476,0.934788524,0.01763256,0.369637181,0.005365848,0.110541144,0.183296886,0.399446426,0.16191904,0.001487223,0.004253321,0.000104135,0.005522434,0.030322581,0.023776861,0.400725899,0.000744261,0.941398002,0.796500297,0.918874369,0.636659732,0.020838848,0.04819903,0.069768107,0.356561377,0.277086833,0.010966537,0.985915927,0.74206133,0.328544973,0.0,0.943035046,0.00235522,0.03832707,0.000269609,0.000238225,0.594061812,0.000507925,0.671623546,0.017118262,0.985915927,0.328544973,0.110933234,0.726036559,0.490596128,0.599376983,0.32454055,0.011727477,0,0.824058694,0.000829615,0.624157671,0.615051273,0.841716507,0.276660481,0.026807692,0.565236024,1,0.059142114,4
1327,0,0.541266514,0.518698212,0.570159002,0.598480808,0.598480808,0.998928762,0.797310883,0.809180423,0.303471352,0.781425132,0.000118412,4260000000.0,0.480363688,0.00019902,0.0,0.194850617,0.194850617,0.194850617,0.206391226,0.332956073,0.012976995,0.09323345,0.16667922,0.021983076,0.847895002,0.688365426,0.688365426,0.217500918,5980000000.0,0.000429814,0.263737946,0.383340785,0.012849882,0.012422535,0.629453706,0.007177705,0.130120628,0.869879372,0.005146952,0.376799163,0.005713171,0.09328741,0.165764271,0.396031473,0.04197901,0.00069796,0.009066806,0.001695964,3480000000.0,0.016935484,0.007379228,0.391149002,0.024413698,0.790099036,0.27726647,0.268346545,0.140692301,0.012857453,0.018650954,0.039638512,0.357251117,0.276984269,0.000334997,0.279842358,0.734833851,0.328049272,0.036275613,0.930177808,0.002053716,0.008691869,0.000250645,0.000265787,0.594010482,0.000352253,0.671573711,0.576324926,0.279842358,0.328049272,0.12753449,0.643659195,0.459416855,0.634781566,0.314687739,0.022797392,0,0.786969731,0.034906451,0.623602546,0.598476547,0.839297893,0.279984387,0.026261924,0.56010325,1,0.028485783,4
1329,0,0.532930337,0.601559093,0.584613737,0.61453754,0.61453754,0.99913952,0.797615508,0.80950839,0.303562714,0.781781765,0.000165129,9070000000.0,0.483616416,0.0,0.091102338,0.189583246,0.189583246,0.189583246,0.235889194,0.329525359,0.02218794,0.113671525,0.188747458,0.02206601,0.848007595,0.689369624,0.689369624,0.217589419,6700000000.0,0.000450452,0.263803219,0.384924183,0.042063519,0.03857143,0.630612252,0.001394322,0.038999909,0.961000091,0.037568811,0.369637181,0.005365848,0.113684108,0.187783727,0.396087741,0.125937031,0.002252138,0.002807653,0.000107574,0.008215566,0.024516129,0.020451508,0.404117953,0.000307968,0.979542816,0.933047113,0.973843176,0.89186029,0.038743978,0.106917151,0.043883189,0.407317105,0.277022757,0.008912005,0.998796729,0.742855827,0.327514399,0.0,0.948006882,0.002535537,0.022846525,0.00031659,0.00030926,0.594108866,0.000782468,0.671599537,0.007488715,0.998796729,0.327514399,0.110933234,0.683097385,0.483554796,0.655529003,0.318898903,0.006868302,0,0.836827029,0.000935804,0.624689133,0.614532825,0.842231008,0.275790342,0.026791157,0.565158396,1,0.097515836,4
1331,0,0.374299225,0.363116005,0.408801328,0.596599836,0.596599836,0.998812059,0.796771493,0.80875572,0.302773326,0.781035517,0.000205024,6150000000.0,0.459605949,0.000466047,0.0,0.140027812,0.140027812,0.140027812,0.168667864,0.314140199,0.019420119,0.0817523,0.127363109,0.021974953,0.847401246,0.688594005,0.688655493,0.217520683,437000000.0,0.000293289,0.262600337,0.366547446,0.003430879,0.001782312,0.630446158,0.029037288,0.225927382,0.774072618,0.004890946,0.392500945,0.005365848,0.081733353,0.126347938,0.409135303,0.112443778,0.000734481,0.008602279,8200000000.0,0.00011877,0.042419355,0.009050718,0.387451663,0.0105515,0.681723957,0.233808308,0.366998547,0.050564043,0.002141986,0.001401225,0.191427124,0.336299245,0.276689349,0.00368441,0.811467,0.720103465,0.347202935,0.011913686,0.881744059,0.001991496,0.085197796,0.000103638,6710000000.0,0.593859734,417000000.0,0.67155152,0.617292712,0.811467,0.347202935,0.128190452,0.61029999,0.455556453,0.53310251,0.301910179,0.08105921,0,0.677016845,0.002373486,0.622121929,0.596594744,0.817120872,0.295837897,0.026746229,0.564934657,1,0.01480721,4
1332,0,0.494125676,0.505560401,0.532255474,0.597205206,0.597673648,0.998836324,0.79712606,0.809067803,0.303341802,0.781305553,0.000197854,0.000127169,0.465418585,0.000331033,0.0,0.153891534,0.153891534,0.153891534,0.201285809,0.323265191,0.011434276,0.088592134,0.159373352,0.022291315,0.848127658,0.689584959,0.689584959,0.217612293,5440000000.0,0.000405683,0.264647877,0.382912336,0.003503889,0.002229606,0.629174943,0.019755788,0.202890226,0.797109774,0.005004655,0.391037011,0.005365848,0.088556679,0.158472212,0.399552265,0.049475262,0.000807523,0.00782693,0.000146935,401000000.0,0.025322581,0.00856014,0.388390131,0.026347862,0.717145892,0.141352665,0.183357221,0.005661199,0.002684316,0.000314244,0.095328377,0.346116176,0.276777372,0.002473939,0.442816687,0.727575985,0.334120004,0.057684683,0.915675278,0.00205207,0.019788588,0.000136122,0.000108775,0.593848102,1170000000.0,0.671541653,0.651575625,0.442816687,0.334120004,0.143156722,0.623692129,0.456838834,0.600214565,0.308913381,0.079492925,0,0.775332413,0.005005566,0.624133879,0.597200564,0.837030826,0.289106343,0.026459362,0.562852258,1,0.016942434,4
1333,0,0.50168186,0.561818578,0.554258793,0.602783263,0.602783263,0.99896747,0.797399697,0.809325333,0.303545312,0.78158429,0.000148709,1780000000.0,0.464470782,0.0,0.0,0.170157178,0.170157178,0.170157178,0.232296492,0.335820896,0.20127955,0.101701816,0.184228365,0.022136334,0.848238262,0.68992376,0.68992376,0.21765352,9520000000.0,0.000500036,0.265181714,0.411087515,0.006914175,0.005883439,0.630612252,0.023967937,0.214922756,0.785077244,0.006969053,0.369637181,0.005365848,0.101714788,0.183229017,0.399399536,0.5982009,0.007312347,0.00086501,0.005100503,0.00665718,0.230806452,0.041696165,0.392901563,0.000703748,0.781802615,0.857958654,0.837933468,0.435724487,0.006915816,0.010330283,0.223833869,0.349914926,0.277044843,0.000352382,0.999754173,0.736583598,0.347499616,0.0,0.93296928,0.002259336,0.091365122,5340000000.0,6070000000.0,0.593920871,9170000000.0,0.671578692,0.034996784,0.999754173,0.347499616,0.110933234,0.682243071,0.463978498,0.62848171,0.327796196,0.041794948,0,0.811673634,0.001945836,0.623772788,0.602782461,0.842670204,0.292160896,0.026791157,0.565158396,1,0.015769726,4
1334,0,0.4685809,0.590928914,0.508806681,0.603403047,0.603403047,0.998893404,0.797585074,0.809479096,0.304024359,0.781478606,0.000232776,0.000195763,0.46263221,0.00070407,0.108614232,0.185832877,0.185832877,0.185832877,0.20468942,0.318950272,0.025560748,0.087207882,0.188822776,0.022025381,0.847814219,0.689706434,0.689706434,0.217525268,6570000000.0,0.000482468,0.264404659,0.378190082,0.019002125,0.010203534,0.631214641,0.005703134,0.113583457,0.886416543,0.005995614,0.374307455,0.005365848,0.087180615,0.187836513,0.4016074,0.107946027,0.000566078,0.011178522,667000000.0,0.000292008,0.029193548,0.019370474,0.387598652,0.007722282,0.882352271,0.589602141,0.704516728,0.029005472,0.015350031,0.002184219,0.070143495,0.342837047,0.277120164,0.00977799,0.578220051,0.740762555,0.329186453,0.007204067,0.941495513,0.002380046,0.034597909,0.000261323,0.000222905,0.594043059,2920000000.0,0.671577165,0.172565903,0.578220051,0.329186453,0.11868763,0.649176782,0.460663936,0.572676414,0.31551282,0.015435549,0,0.826352462,0.000913537,0.624158278,0.603403525,0.842329168,0.278915405,0.026982349,0.565930374,1,0.033094375,4
1336,0,0.734997319,0.782544701,0.772257616,0.623445135,0.623538823,0.999132934,0.798486638,0.810197785,0.305098228,0.782534889,0.00031615,0.000106795,0.459901194,0.000239024,0.146269865,0.22637057,0.22637057,0.22637057,0.336012102,0.315024404,0.028116823,0.117742855,0.281916096,0.022322131,0.848931429,0.69415456,0.69415456,0.218105582,0.000120007,0.000749156,0.268681571,0.373905592,0.009629299,0.008841067,0.630615676,0.003937661,0.088913747,0.911086253,0.006277065,0.370157219,0.005365848,0.11777159,0.281102481,0.399808152,0.100449775,0.000422022,0.014973294,0.000189736,0.000466003,0.026129032,0.009638236,0.397469528,0.003947143,0.788078006,0.351963905,0.362433591,0.034682344,0.00908869,0.002587867,0.070794128,0.337320899,0.277066931,0.001751169,0.742355155,0.734137976,0.328853935,0.002508712,0.972275549,0.002880971,0.03082575,0.000176892,0.000177589,0.593963549,4680000000.0,0.671503972,0.132491194,0.742355155,0.328853935,0.112169852,0.577369118,0.440839247,0.55478699,0.305805741,0.030287133,0,0.913450065,0.001153438,0.623863437,0.623442123,0.847841468,0.277634725,0.026792103,0.565162906,1,0.043008171,4
1337,0,0.554575147,0.616877453,0.599229081,0.602278788,0.602278788,0.999042113,0.797517148,0.80941556,0.303594619,0.781681694,6590000000.0,2670000000.0,0.476322522,0.000356036,0.159429092,0.182588176,0.182588176,0.182588176,0.237496455,0.335219636,0.044224632,0.111961567,0.192664005,0.022241551,0.848135187,0.689939399,0.689939399,0.217655146,0.000101885,0.000533425,0.264987451,0.406719198,0.01665143,0.014010209,0.630746154,0.003479879,0.08141609,0.91858391,0.035190288,0.37258518,0.005365848,0.11199049,0.190822713,0.401852569,0.274362819,0.000704047,0.008986538,0.000564812,0.019139393,0.048870968,0.109134439,0.421598336,0.000791912,0.884918212,0.744274376,0.769800488,0.16127881,0.015549559,0.009769728,0.087312566,0.385499041,0.277032792,0.003197046,1.0,0.739593392,0.329362859,0.0,0.945052112,0.002619948,0.018069843,0.000125312,0.000126582,0.593975483,7560000000.0,0.671577787,0.006750947,1.0,0.329362859,0.110933234,0.658071973,0.463905174,0.685549814,0.316519491,0.017617756,0,0.837213424,0.000806971,0.624466196,0.602277764,0.842684931,0.277302895,0.026827013,0.565323754,1,0.047156853,4
1338,0,0.530200361,0.587712604,0.573157021,0.623192897,0.623192897,0.999145066,0.797589639,0.809463472,0.303505915,0.781732922,0.000298458,5040000000.0,0.47064912,0.000368037,0.208624355,0.238801568,0.238801568,0.238801568,0.249976364,0.329419254,0.047355446,0.135900985,0.205694057,0.022100524,0.848072661,0.690375524,0.690375524,0.217612794,6060000000.0,0.000462929,0.264574834,0.380229872,0.022025516,0.010689506,0.630701634,0.002926344,0.071560299,0.928439701,0.00597231,0.370753305,0.005365848,0.135904701,0.204743232,0.399747864,0.127436282,0.001984316,0.003185934,3440000000.0,0.000375979,0.028225806,0.007849243,0.396757197,0.002769102,0.870640127,0.370097006,0.601947078,0.219741792,0.013092561,0.022362471,0.05177923,0.359344876,0.277257318,0.023406315,0.666898668,0.738479308,0.327984437,0.003280864,0.973198439,0.002348194,0.048469596,0.00017976,0.000111443,0.594010991,0.000182439,0.671594053,0.185341454,0.666898668,0.327984437,0.113394575,0.676829886,0.470983071,0.609205401,0.318749073,0.013304285,0,0.829504088,0.000215788,0.623866212,0.623192742,0.842097386,0.276901621,0.026813447,0.565262487,1,0.053830199,4
1339,0,0.50855555,0.567815089,0.562342738,0.61240433,0.61240433,0.99910682,0.797653829,0.809581561,0.303698066,0.781840572,0.000163626,683000000.0,0.460020298,0.000368037,0.0,0.189920357,0.189920357,0.189920357,0.226151083,0.316014713,0.009543688,0.101701816,0.179332681,0.022085385,0.848002772,0.689385551,0.689385551,0.217591058,9040000000.0,0.000571081,0.264009915,0.37408256,0.009145681,0.004461083,0.631021835,0.0041702,0.092541645,0.907458355,0.005203431,0.373886952,0.005365848,0.101682219,0.178350049,0.398732354,0.047976012,0.000961724,0.00658193,2940000000.0,6510000000.0,0.016774194,0.007020842,0.395355148,0.018538523,0.784053332,0.181502202,0.354134928,0.091807931,0.004568509,0.00666667,0.072757961,0.337620549,0.277711056,0.012169146,0.734157153,0.733934819,0.328976862,0.006811485,0.937649716,0.002586391,0.009043007,0.00034511,0.000179212,0.593998567,0.000237555,0.67136224,0.445154324,0.734157153,0.328976862,0.114273243,0.537902035,0.430843708,0.555322796,0.300284627,0.031852277,0,0.814825762,0.006454489,0.622457102,0.612402763,0.841315706,0.277803316,0.026808882,0.565241522,1,0.041238232,4
1342,0,0.504509336,0.538268644,0.55158199,0.598891595,0.598891595,0.998962617,0.797395132,0.809333796,0.303547729,0.781590045,9110000000.0,486000000.0,0.465447103,0.000192019,0.0,0.178121445,0.178121445,0.178121445,0.215940248,0.324396972,0.013052619,0.095350541,0.170821722,0.022196828,0.847932859,0.690657021,0.690657021,0.217689206,0.000119532,0.000655552,0.264236815,0.382139265,0.00894537,0.008015726,0.632847153,0.010259988,0.156634519,0.843365481,0.005065862,0.37860867,0.005365848,0.095298582,0.16965538,0.397550719,0.059970015,0.000876508,0.007218947,0.000145216,4610000000.0,0.023225806,0.016732518,0.392042242,0.05445708,0.780888446,0.311635272,0.334484067,0.182005016,0.008110743,0.013680725,0.070272158,0.345880809,0.277136867,0.002510896,0.420099112,0.734575695,0.330114994,0.028667873,0.9306562,0.002286127,0.006529932,0.000280233,0.000266978,0.593980525,0.000408348,0.671714642,0.632839721,0.420099112,0.330114994,0.130255725,0.725009777,0.47265089,0.591059733,0.330790818,0.032548215,0,0.798092564,0.099886751,0.623451802,0.598888738,0.840251088,0.282219735,0.02852732,0.568290693,1,0.023072955,4
1343,0,0.444937357,0.508613171,0.495315595,0.607705502,0.607705502,0.998790914,0.797218056,0.809162977,0.303597277,0.781409413,0.000404265,0.000100853,0.457899902,0.00029703,0.0,0.174918882,0.174918882,0.174918882,0.207336674,0.314352409,0.010239424,0.087126456,0.163967764,0.021990203,0.847788597,0.688981887,0.688981887,0.217545391,5900000000.0,0.000421455,0.263026163,0.367152863,0.013568132,0.011220394,0.630489651,0.004248625,0.093750945,0.906249055,0.005420282,0.371121246,0.005365848,0.087091048,0.162966594,0.398792642,0.056971514,0.000373327,0.016903982,7870000000.0,9760000000.0,0.017741935,0.005167222,0.389012008,0.006747559,0.834546585,0.491813535,0.551010785,0.304276684,0.011721436,0.020993075,0.076602711,0.332616767,0.277105148,0.005121353,0.763905619,0.737005665,0.329142057,0.004353517,0.934972563,0.002150037,0.029372695,0.000385151,0.000349389,0.59406582,0.0005662,0.671566887,0.306132239,0.763905619,0.329142057,0.114250993,0.639167512,0.458268648,0.53977008,0.314051702,0.021600554,0,0.782202495,0.000358236,0.623995401,0.607703419,0.839106162,0.277860522,0.026756409,0.564987079,1,0.040680304,4
1348,0,0.560815093,0.568196686,0.60072809,0.60224996,0.60224996,0.999089603,0.797534856,0.809436522,0.303526218,0.781701905,1790000000.0,951000000.0,0.473385169,0.000215022,0.111144853,0.20049724,0.20049724,0.20049724,0.235700104,0.340630968,0.034801942,0.116114323,0.189350004,0.022044581,0.84799796,0.689293161,0.689293161,0.217580901,6040000000.0,0.000417162,0.263835855,0.383517753,0.006690775,0.004927716,0.630995123,0.008291157,0.140762463,0.859237537,0.005023509,0.378314541,0.005365848,0.116102399,0.188364377,0.397698088,0.098950525,0.001130127,0.005593104,0.000223364,787000000.0,0.028387097,0.013116343,0.39757129,0.022208006,0.75932239,0.252104497,0.293159347,0.095369716,0.005626108,0.006167208,0.081760458,0.360595699,0.277773966,0.003104487,0.546391829,0.732609276,0.330293293,0.023000325,0.939603144,0.003308465,0.003383309,0.000109614,9840000000.0,0.593923736,0.000102815,0.671555912,0.685235516,0.546391829,0.330293293,0.123185098,0.623266092,0.455720098,0.655607382,0.31107165,0.043139255,0,0.817343189,0.01380833,0.623762104,0.602247335,0.84192965,0.280791908,0.026858026,0.565458269,1,0.026073494,4
1349,0,0.391459075,0.472525076,0.427271267,0.611380965,0.611380965,0.998274533,0.796961711,0.808913128,0.304229803,0.780823587,0.000980135,0.000953515,0.455972421,0.000567057,0.0,0.146011546,0.146011546,0.146011546,0.192020422,0.313326731,0.006790992,0.073528214,0.159674625,0.022134327,0.848031335,0.68910792,0.68910792,0.217579779,7760000000.0,0.00039086,0.263688991,0.364405201,0.004395618,0.002228358,0.629936576,0.012920964,0.173594945,0.826405055,0.005387218,0.382323864,0.005365848,0.07349325,0.158713521,0.399206616,0.061469265,0.001205198,0.005250686,4430000000.0,0.000104397,0.021774194,0.00613369,0.377908686,0.007766213,0.72933317,0.116243336,0.228125131,0.029864057,0.002201226,0.001656265,0.095411676,0.332088008,0.276216298,0.006020496,0.518855934,0.729809873,0.332250362,0.035609736,0.886145038,0.002139032,0.06839251,0.000159203,8220000000.0,0.593875206,5740000000.0,0.671584775,0.287154969,0.518855934,0.332250362,0.129713993,0.651322462,0.460511969,0.516676551,0.316451585,0.064358662,0,0.759547754,0.000339742,0.623638228,0.61137729,0.835978115,0.284149727,0.0266095,0.564112416,1,0.020455457,4
1353,0,0.541315263,0.576155691,0.575833824,0.599799651,0.599799651,0.999014151,0.797432346,0.809341087,0.303504948,0.781601132,5420000000.0,1850000000.0,0.458262248,0.0,0.306407531,0.186591378,0.186591378,0.186591378,0.230216508,0.315024404,0.096495606,0.11928996,0.18995255,0.022035605,0.847966856,0.689213611,0.689213611,0.217571961,4810000000.0,0.000476105,0.262808588,0.364116464,0.026603973,0.011608423,0.630612252,0.002031753,0.053632433,0.946367567,0.028057887,0.369637181,0.005365848,0.119261648,0.187165372,0.401860607,0.473763118,0.004447465,0.001421758,0.000164705,0.040836505,0.083870968,0.128907363,0.414938604,0.000598847,0.925866183,0.405712116,0.826764614,0.336756183,0.012604101,0.030161973,0.05889776,0.331275738,0.277317572,0.036479833,1.0,0.740793232,0.328080599,0.0,0.950371645,0.002346241,0.044054924,5040000000.0,2280000000.0,0.593949072,6860000000.0,0.671557952,0.009944602,1.0,0.328080599,0.110933234,0.551886643,0.418110165,0.547436697,0.304158013,0.010989083,0,0.825943884,0.000682625,0.623989523,0.599799213,0.841744029,0.276252741,0.026791157,0.565158396,1,0.071832706,4
1354,0,0.485886998,0.544592237,0.541195996,0.601558108,0.60148604,0.998967354,0.797403017,0.80932976,0.303551596,0.781604361,0.000128125,4400000000.0,0.470904104,0.0,0.0,0.231174413,0.231174413,0.231174413,0.228609246,0.340312655,0.079692061,0.097711913,0.176545906,0.022095941,0.848024511,0.689189547,0.689189461,0.21757369,6630000000.0,0.000492325,0.26332533,0.38872434,0.013264233,0.01187106,0.630612252,0.004203941,0.093055598,0.906944402,0.008372942,0.369637181,0.005365848,0.096764213,0.17313174,0.399895234,0.215892054,0.000923174,0.006853473,0.000223364,0.002951098,0.045645161,0.13834878,0.395049863,0.008581598,0.849496776,0.616706757,0.662509501,0.276188696,0.01194895,0.015533419,0.094078583,0.367752422,0.277074186,0.00374855,0.947459173,0.737891589,0.329805693,0.0,0.94164027,0.002267448,0.036642252,0.000116106,0.000112978,0.593963199,0.000140448,0.671575936,0.053226245,0.947459173,0.329805693,0.110933234,0.652187158,0.461767128,0.647603623,0.315828342,0.022092089,0,0.803992212,0.026416564,0.624028021,0.60155592,0.840585164,0.27782824,0.026791157,0.565158396,1,0.040992658,4
1361,0,0.506508068,0.565416485,0.554044649,0.605795702,0.605795702,0.999066263,0.797467484,0.809371813,0.303457334,0.781634536,9820000000.0,3740000000.0,0.46156698,110000000.0,0.212268448,0.178416417,0.178416417,0.178416417,0.224165642,0.317677018,0.031141764,0.110495888,0.179709272,0.022057303,0.848005207,0.689248986,0.689248986,0.217578303,6630000000.0,0.000465075,0.263337763,0.376466972,0.013266105,0.010877906,0.630614649,0.002626323,0.065846358,0.934153642,0.005360132,0.370336157,0.005365848,0.110516716,0.178764799,0.401312661,0.190404798,0.000848102,0.007448648,0.000212473,0.000397918,0.036290323,0.050065361,0.409567852,0.022622585,0.823326223,0.40605785,0.485522826,0.045246987,0.010745148,0.003459697,0.069073231,0.341179751,0.277156597,0.006860707,0.967160145,0.735795375,0.328527763,0.0,0.941048759,0.002349461,0.028717155,9430000000.0,8240000000.0,0.593955094,2610000000.0,0.671569287,0.342212812,0.967160145,0.328527763,0.110933234,0.636170688,0.456750068,0.565716201,0.313752888,0.022088622,0,0.816041789,0.00067842,0.624007494,0.605793056,0.841241685,0.276683656,0.026791753,0.565161237,1,0.058576044,4
1368,0,0.50402184,0.569341474,0.553723433,0.603222877,0.603222877,0.999022586,0.797588532,0.809477664,0.303760182,0.781746817,0.000100488,0.0,0.466695185,0.0,0.131187367,0.183051705,0.183051705,0.183051705,0.22530018,0.319728372,0.013324863,0.099014738,0.179935226,0.02209267,0.848049745,0.689317514,0.689317514,0.217584571,6550000000.0,0.000444787,0.263707641,0.37512574,0.007878291,0.008085596,0.630612252,0.001713494,0.046527799,0.953472201,0.006821251,0.369637181,0.0082529,0.099027798,0.178960863,0.394733281,0.08095952,0.001791566,0.003528352,19100000.0,0.00035631,0.019193548,0.016212564,0.395276,0.005697843,0.760649098,0.156325211,0.149763622,0.085636568,0.008016641,0.012402282,0.036242764,0.351879196,0.27697486,0.0,0.699686941,0.732412889,0.327314993,0.0,0.939391051,0.002620562,0.009826235,6660000000.0,7580000000.0,0.593927816,0.000115745,0.671555105,0.113450473,0.699686941,0.327314993,0.110933234,0.626472598,0.450797952,0.582524898,0.312737943,0.03683293,0,0.818427006,0.003717658,0.623874504,0.603217599,0.841281022,0.276021777,0.026791174,0.565158478,1,0.082446405,4
1371,0,0.535124068,0.584714348,0.581562182,0.63468773,0.63468773,0.999216474,0.797730884,0.809571927,0.303603562,0.781836782,0.00041155,238000000.0,0.477733323,0.00029603,0.199514121,0.197168261,0.197168261,0.197168261,0.232674671,0.328711891,0.015064204,0.113182966,0.188446185,0.022104064,0.848071791,0.689492858,0.689492858,0.217608593,7720000000.0,0.000465674,0.264176982,0.390438136,0.003076433,0.002973847,0.63063006,0.002564313,0.064637059,0.935362941,0.005269254,0.370430099,0.005365848,0.112633739,0.187467009,0.394332704,0.071964018,0.00298459,0.002118548,0.001008866,8620000000.0,0.018709677,0.00518191,0.39635015,0.007984057,0.731384302,0.073253107,0.075245289,0.03176818,0.003007044,0.003621727,0.046169702,0.37306196,0.276938402,0.000537056,0.654859432,0.730900082,0.327740381,0.013860434,0.952741208,0.002378763,0.033734738,3580000000.0,4030000000.0,0.593884902,510000000.0,0.671517939,0.41886076,0.654859432,0.327740381,0.112296493,0.599095104,0.442613455,0.634897898,0.309318633,0.089593086,0,0.825340592,0.006357903,0.623650303,0.634688333,0.841788524,0.276638798,0.026795575,0.565179376,1,0.059683883,4
1372,0,0.727246137,0.761338857,0.744579474,0.628158376,0.628158376,0.999358944,0.797871438,0.809671398,0.303550871,0.781950607,0.000164088,0.000111889,0.473202318,0.0,0.214394169,0.20458472,0.20458472,0.20458472,0.289590621,0.341692014,0.043665018,0.176288576,0.306319199,0.022317579,0.848455378,0.690304226,0.690304226,0.217695103,0.000123982,0.001001195,0.267496562,0.392971573,0.019488239,0.016972827,0.630612252,0.002526012,0.063881247,0.936118753,0.005484854,0.369637181,0.005365848,0.176242122,0.246308725,0.400594569,0.226386807,0.000939405,0.006736488,0.000189353,0.00055073,0.046612903,0.056539812,0.466972705,0.022793131,0.885792842,0.652762185,0.714607702,0.324919366,0.017177832,0.024733333,0.069384825,0.376130886,0.277065349,0.006316,1.0,0.739064318,0.328518403,0.0,0.96762596,0.002778073,0.033209507,0.000154086,0.00014554,0.593994113,0.00019766,0.671574985,0.289153284,1.0,0.328518403,0.110933234,0.64864628,0.46147146,0.64072136,0.315248437,0.015048744,0,0.902526982,0.000272898,0.624119465,0.628157952,0.846359259,0.276611296,0.026791157,0.565158396,1,0.060388561,4
