Index,Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability,cluster_id
1736,0,0.43430995,0.4829372,0.482841694,0.606170455,0.606076767,0.99896123,0.797144321,0.809080822,0.303112429,0.781317202,0.000207799,0.0,0.461558592,0.000608061,0.0,0.165606169,0.165606169,0.165606169,0.197693108,0.317747754,0.015154953,0.095269115,0.157038488,0.022065078,0.8479226,0.688826509,0.688826509,0.2175071,6270000000.0,0.000405983,0.2624729,0.376513543,0.004859267,0.004001313,0.630012603,0.007510555,0.133446201,0.866553799,0.005047369,0.374828611,0.005600444,0.0952253,0.156066662,0.398721636,0.085457271,0.000809552,0.007819245,0.000175405,9460000000.0,0.024354839,0.010675205,0.391951788,0.014623901,0.734468134,0.22597276,0.272728255,0.013381836,0.003960062,0.000685412,0.10335058,0.341029903,0.276492125,0.002678171,0.731848334,0.730708813,0.331145945,0.0,0.920805593,0.002094443,0.039933197,0.000121613,0.000104675,0.593894886,1700000000.0,0.671566565,0.471234221,0.731848334,0.331145945,0.110933234,0.63708077,0.458161196,0.566217081,0.313573064,0.058549826,0,0.76426544,0.00583327,0.623462807,0.606166669,0.83736718,0.280225997,0.026636698,0.564295829,1,0.027690363,1
1745,0,0.506215571,0.569123419,0.555222442,0.604635408,0.604635408,0.999061757,0.79752116,0.809416341,0.303560539,0.781676922,8410000000.0,214000000.0,0.46305998,0.00039804,0.17744711,0.184610847,0.184610847,0.184610847,0.228420157,0.321426045,0.027935327,0.108378797,0.184153047,0.022110654,0.848050051,0.689465649,0.689465649,0.217599938,7840000000.0,0.000473684,0.264096945,0.382437316,0.007624313,0.005841642,0.63089307,0.007230597,0.130664812,0.869335188,0.005113943,0.372854705,0.005420688,0.108350839,0.183153608,0.405877096,0.11844078,0.000399704,0.01581781,0.000121905,0.000155082,0.031129032,0.016664953,0.397548676,0.01517555,0.78264712,0.455783715,0.545013256,0.004877443,0.006206572,0.000194409,0.132944547,0.345506271,0.277436768,0.00401558,0.965045727,0.734292108,0.332459429,0.0,0.938078484,0.002526914,0.011256457,0.000196694,0.000168525,0.593945482,48600000.0,0.671569778,0.399131241,0.965045727,0.332459429,0.110933234,0.639655156,0.458638329,0.585190404,0.314019542,0.038023375,0,0.815523232,0.005101374,0.623772873,0.604636731,0.841664408,0.28002263,0.026867349,0.565497264,1,0.028355089,1
1746,0,0.484034515,0.541593982,0.543283902,0.612188126,0.612188126,0.99901496,0.797383235,0.809337441,0.303417453,0.781596922,0.000252088,0.000133621,0.463472652,0.000310031,0.0,0.186633517,0.186633517,0.186633517,0.217452964,0.322345618,0.021083836,0.100561843,0.170143858,0.022158679,0.848685057,0.689865591,0.689865591,0.217650331,9080000000.0,0.000464875,0.264300534,0.38020193,0.007634922,0.004101127,0.633050917,0.014127431,0.180004233,0.819995767,0.005209132,0.383632346,0.008248026,0.100517856,0.169187844,0.401067491,0.064467766,0.001148387,0.005506005,4360000000.0,8400000000.0,0.025,0.006918027,0.393184234,0.012632385,0.772217571,0.229785165,0.364363043,0.073463126,0.004690688,0.004358073,0.089167377,0.343623236,0.277884268,0.007954495,0.466586401,0.734194218,0.332163614,0.027525507,0.932573447,0.002253655,0.02033878,0.000261684,0.000167557,0.593955186,0.000142045,0.671598864,0.411869041,0.466586401,0.332163614,0.135107921,0.660704535,0.46180411,0.581823663,0.318776293,0.037973296,0,0.798768384,0.002186445,0.623503074,0.612185673,0.840372479,0.285024829,0.040573521,0.569838403,1,0.019590484,1
1754,0,0.587286111,0.643698212,0.634455806,0.610717941,0.610681907,0.999195791,0.797836161,0.809677647,0.303830517,0.781963519,4690000000.0,1040000000.0,0.456477358,0.00020102,0.137868205,0.251906789,0.251906789,0.251906789,0.287037912,0.311381481,0.040866948,0.139972315,0.238005574,0.022136302,0.848079908,0.689618112,0.689618112,0.217618886,9810000000.0,0.000563345,0.264849135,0.370673596,0.019455166,0.01865782,0.630658142,0.004125516,0.091846298,0.908153702,0.00621177,0.372567286,0.005365848,0.139975899,0.236136038,0.398294265,0.107946027,0.000724336,0.008727804,0.000496217,0.000349502,0.026129032,0.012387821,0.401641754,0.005441797,0.829953532,0.416985156,0.417190854,0.199233869,0.01876697,0.025754582,0.040661831,0.334487471,0.277005427,0.002128235,0.408211869,0.736683311,0.327737873,0.012524943,0.96300679,0.003880277,0.005784909,0.00017764,0.000183683,0.594005124,0.000234868,0.671586253,0.162559831,0.408211869,0.327737873,0.118123004,0.658245148,0.463450098,0.545906875,0.31664194,0.01507481,0,0.851891723,0.002966746,0.639023371,0.61071366,0.843807348,0.277770854,0.026803522,0.565216675,1,0.041564014,1
1764,0,0.45142105,0.512211077,0.501579314,0.593645051,0.593645051,0.998921482,0.797345883,0.809272863,0.303547729,0.78151243,4810000000.0,441000000.0,0.46669183,0.0,0.0,0.166280393,0.166280393,0.166280393,0.208754845,0.319728372,0.024456645,0.090709226,0.166905174,0.021970844,0.84802177,0.689358024,0.689358024,0.217576584,670000000.0,0.000438973,0.263873931,0.379494058,0.021941897,0.014834302,0.630578691,0.002515069,0.063639387,0.936360613,0.005500454,0.369637181,0.005365848,0.090722556,0.165937712,0.398795321,0.196401799,0.001803739,0.003505296,0.000164514,0.000336641,0.035322581,0.01868014,0.389498202,0.006811847,0.861730551,0.423243694,0.557626427,0.13293745,0.016085037,0.01453573,0.048158699,0.351778258,0.277162488,0.015467105,0.693584937,0.737786737,0.327800787,0.0,0.914115933,0.002113815,0.015782422,0.000106934,8370000000.0,0.593974845,7460000000.0,0.671587323,0.283680461,0.693584937,0.327800787,0.110933234,0.6775903,0.472639169,0.58835625,0.318698254,0.013355564,0,0.785210358,0.000623245,0.625668455,0.593643127,0.839404239,0.276602855,0.026780309,0.565106134,1,0.060608898,1
1765,0,0.473894603,0.55222416,0.525831147,0.597788956,0.597788956,0.998951756,0.797421832,0.809341998,0.303617097,0.781548641,8430000000.0,0.0,0.462793253,0.000642064,0.108006883,0.171969154,0.171969154,0.171969154,0.212063912,0.320647945,0.033788587,0.093803436,0.175039542,0.022004378,0.847906601,0.689265519,0.689265519,0.217554152,9000000000.0,0.000436228,0.26384518,0.379605827,0.006267063,0.002786695,0.632579691,0.016008718,0.188771654,0.811228346,0.005590665,0.379842222,0.005764965,0.093800381,0.17404419,0.405047808,0.124437781,0.001351283,0.004676859,7830000000.0,0.000412291,0.040806452,0.018304129,0.391397752,0.008399139,0.755443084,0.17251974,0.355087196,0.017281845,0.002961736,0.000870298,0.105124711,0.342905268,0.282196818,0.008886844,0.526706423,0.732476627,0.33380084,0.022531708,0.933431048,0.002289619,0.018067823,0.00012342,5930000000.0,0.59391928,172000000.0,0.671563851,0.201686844,0.526706423,0.33380084,0.131780284,0.631920915,0.457779001,0.578287162,0.311749217,0.045941796,0,0.802258053,0.002342377,0.623028984,0.59778645,0.840842937,0.286389206,0.027743988,0.567547525,1,0.018499855,1
1782,0,0.511188027,0.566179677,0.553295144,0.606177662,0.606617276,0.999001325,0.79762201,0.809471545,0.303863146,0.781741484,0.000176346,0.0,0.471449301,0.000276028,0.279886628,0.195777675,0.195777675,0.195777675,0.229554694,0.330940086,0.019147874,0.098851885,0.18656323,0.022018001,0.847943128,0.689416309,0.689416309,0.217595246,6640000000.0,0.000468244,0.263983495,0.387466935,0.005899514,0.004460459,0.631016698,0.005689455,0.113432294,0.886567706,0.00626786,0.374311929,0.005365848,0.098807953,0.185642108,0.397753017,0.070464768,0.000493036,0.012811196,0.00013184,0.00028293,0.021612903,0.0319228,0.396259696,0.014130005,0.750080251,0.181762836,0.223952916,0.022532324,0.004700357,0.001679455,0.070871458,0.358529943,0.258743792,0.003452346,0.585221692,0.731886147,0.329214798,0.007897263,0.947402543,0.002414371,0.017342318,0.000124181,0.000104687,0.593913924,3530000000.0,0.671554853,0.123430771,0.585221692,0.329214798,0.113690249,0.628505201,0.456061902,0.630794612,0.312382829,0.048679156,0,0.814674248,0.001430389,0.623612647,0.60617428,0.84144873,0.27890535,0.026890277,0.565590493,1,0.033148798,1
1783,0,0.586701116,0.632522896,0.650998447,0.615914037,0.615914037,0.999269857,0.797768928,0.809672179,0.303558122,0.78195987,5690000000.0,1970000000.0,0.47985372,0.000224022,0.001822047,0.202646328,0.202646328,0.202646328,0.251772714,0.335679423,0.021189709,0.125722661,0.206673194,0.022133774,0.848076755,0.689532013,0.689532013,0.217607942,0.000101008,0.000627703,0.264729468,0.387215454,0.017675452,0.015237927,0.630701634,0.00341422,0.080297488,0.919702512,0.005149705,0.372408479,0.005365848,0.125702281,0.198635095,0.397418086,0.097451274,0.000990129,0.00638297,0.000205212,9380000000.0,0.024516129,0.00782868,0.400002261,0.013324422,0.826984756,0.384837017,0.420900999,0.171033848,0.015618765,0.019943508,0.045129283,0.369830037,0.27706849,0.005660904,0.518568743,0.736261095,0.327816215,0.009988989,0.953338903,0.003500348,0.006636521,0.000201823,0.000189709,0.594011833,0.000224949,0.671570636,0.564383174,0.518568743,0.327816215,0.116410182,0.641295053,0.458768189,0.642250726,0.314356512,0.016596999,0,0.845345,0.006836571,0.623113506,0.615914062,0.843189814,0.27725546,0.026819276,0.565288998,1,0.047837279,1
1786,0,0.530785356,0.588802878,0.568874137,0.631855461,0.633433748,0.999373272,0.797859956,0.809641062,0.303500598,0.781890116,0.00023428,0.00024517,0.499960578,0.0220022,0.263184533,0.19308078,0.19308078,0.19308078,0.230972866,0.326731273,0.011434276,0.117172869,0.189651277,0.022090315,0.848035605,0.689327901,0.689327901,0.217585354,6070000000.0,0.000435529,0.263658686,0.376718453,0.077633455,0.073107861,0.630612252,0.000848084,0.025002267,0.974997733,0.006844276,0.369637181,0.005365848,0.116403667,0.188032577,0.395939032,0.062968516,0.000689844,0.009170129,0.000112733,0.000303356,0.016290323,0.014773145,0.412247575,0.007031502,0.951188059,0.783786942,0.789633177,0.332234208,0.073972027,0.090207388,0.019108547,0.416000396,0.277001347,0.009780601,0.644910849,0.741009558,0.326728394,0.0,0.949116677,0.002521466,0.020426022,0.000508333,0.000511647,0.594245394,0.000566316,0.671574185,0.121831125,0.644910849,0.326728394,0.110933234,0.644361776,0.460552374,0.634237047,0.314712809,0.003595057,0,0.830813599,0.004247738,0.625028801,0.63185505,0.841812927,0.275394442,0.026791188,0.565158545,1,0.145970105,1
1790,0,0.494661922,0.551351941,0.541999036,0.606509174,0.606552415,0.999003521,0.797480211,0.809383792,0.303611054,0.781640431,0.000173108,642000000.0,0.463236121,0.000351035,0.185747545,0.265854789,0.265854789,0.265854789,0.23106741,0.326731273,0.049125036,0.105040306,0.188144912,0.022050982,0.847950975,0.689227894,0.689227894,0.217572698,9580000000.0,0.000556408,0.263503275,0.376709139,0.009504495,0.009255297,0.631125259,0.008287509,0.140732231,0.859267769,0.005651093,0.372824509,0.006022107,0.105004315,0.186697836,0.402206256,0.088455772,0.000367241,0.017180649,0.000379471,0.000247375,0.027419355,0.008798085,0.393184234,0.005574294,0.806559983,0.560798749,0.556024895,0.174218262,0.009315809,0.008423092,0.109517514,0.34476606,0.277020757,0.000843494,0.736536328,0.736326679,0.331686546,0.006322839,0.93609614,0.002322129,0.017785036,0.000294659,0.000303802,0.593991936,0.000248666,0.671591637,0.193617022,0.736536328,0.331686546,0.117249076,0.660458913,0.462443911,0.583354829,0.317680998,0.030675751,0,0.805545173,0.004266538,0.624226899,0.606509217,0.840887676,0.280789136,0.026889194,0.565586171,1,0.026080685,1
1793,0,0.560961342,0.610499346,0.611274694,0.609629715,0.609615301,0.999170833,0.797585904,0.809381318,0.30344549,0.781749343,5490000000.0,1950000000.0,0.46336529,0.000246025,0.136957182,0.18692849,0.18692849,0.18692849,0.268979862,0.325281177,0.066200826,0.160084684,0.20938465,0.02214452,0.848083708,0.690813611,0.689478027,0.217604252,5830000000.0,0.000488981,0.264125696,0.389078276,0.007233675,0.005713755,0.630851975,0.015159722,0.184992593,0.815007407,0.005261801,0.379334486,0.005365848,0.160038758,0.218090642,0.410759047,0.16191904,0.000691873,0.009136826,0.000161075,0.000236027,0.061129032,0.011979496,0.400318853,0.003538897,0.78414352,0.647770232,0.707450715,0.117428535,0.006455935,0.003438408,0.18114417,0.34622245,0.277328712,0.002364868,0.936426234,0.73560124,0.338858126,0.000244894,0.933742726,0.002409709,0.0194775,0.000162882,0.000153998,0.59393555,7590000000.0,0.671588168,0.199375332,0.936426234,0.338858126,0.111365256,0.674694911,0.463676184,0.597766527,0.322421888,0.040007961,0,0.816447881,0.001798296,0.62451166,0.609631504,0.842559449,0.285773145,0.026858648,0.56546089,1,0.018959086,1
1795,0,0.503095598,0.571958133,0.561807377,0.598134882,0.598134882,0.998971861,0.797412286,0.809339524,0.303558364,0.78160001,6970000000.0,4580000000.0,0.456487423,0.000589059,0.0,0.168303064,0.168303064,0.168303064,0.231445589,0.297481785,0.106931651,0.100806123,0.182420728,0.022130123,0.847977432,0.689498023,0.689498023,0.217604375,7900000000.0,0.000497665,0.26423293,0.32944935,0.008308866,0.003361252,0.63124649,0.017252574,0.193911177,0.806088823,0.006011632,0.380059184,0.005365848,0.100810982,0.181419199,0.418185131,0.388305847,0.002584886,0.002446449,0.000118465,0.002934455,0.131290323,0.026200373,0.392912869,0.001388145,0.819234675,0.544023262,0.904577561,0.106289448,0.004825362,0.002787092,0.202332958,0.325949953,0.277739772,0.009346615,0.999745791,0.740090766,0.341554887,0.0,0.932085325,0.0023338,0.031613603,914000000.0,5490000000.0,0.593934653,3220000000.0,0.671555988,0.076268275,0.999745791,0.341554887,0.110933234,0.573319174,0.450062352,0.472949871,0.29587588,0.034977041,0,0.815169669,0.001471146,0.623590212,0.598133058,0.842604951,0.287291165,0.027035522,0.566104747,1,0.017908446,1
1797,0,0.550675182,0.578499782,0.599389689,0.612757463,0.612757463,0.999189205,0.797560726,0.809474018,0.303363071,0.781788361,8680000000.0,1550000000.0,0.483455374,0.000439044,0.017106995,0.175719523,0.175719523,0.175719523,0.231351045,0.328959468,0.016939668,0.113264392,0.180914363,0.022180614,0.848203241,0.689760823,0.689760823,0.217651021,6380000000.0,0.000478925,0.264249248,0.391546515,0.017494485,0.01557792,0.631128683,0.004843196,0.102336971,0.897663029,0.005169643,0.374068126,0.005365848,0.113211849,0.179971345,0.399135611,0.091454273,0.000470717,0.013407225,0.003594275,8320000000.0,0.025,0.004612018,0.395445603,0.00686568,0.818400505,0.386865561,0.374961394,0.038962838,0.017429583,0.005038477,0.04064693,0.365596077,0.276983614,0.000521078,0.366345533,0.736208586,0.327821809,0.017923957,0.941564105,0.00245803,0.018661799,0.00016057,0.00017215,0.593992899,4650000000.0,0.671582052,0.543940906,0.366345533,0.327821809,0.120694988,0.65350513,0.461874484,0.648275624,0.316076426,0.016768673,0,0.820870064,0.000510121,0.622474179,0.612756175,0.84180849,0.278291306,0.026967865,0.565880268,1,0.037046872,1
1799,0,0.612489641,0.636556912,0.646287274,0.612714222,0.612714222,0.999179268,0.797727703,0.809575182,0.303675588,0.78185208,9610000000.0,0.0,0.484607836,0.000716072,0.182103452,0.186970629,0.186970629,0.186970629,0.248180013,0.335502582,0.026301859,0.121977038,0.202831965,0.022194568,0.848141739,0.689710185,0.689710185,0.217640748,5840000000.0,0.000509019,0.264701494,0.394145151,0.015009002,0.013887936,0.630777318,0.00226338,0.058530096,0.941469904,0.005782795,0.370667192,0.005496856,0.121981207,0.20190785,0.395255773,0.136431784,0.003641971,0.001736851,0.000385203,0.000309408,0.03016129,0.067403023,0.441046109,0.025341222,0.830125099,0.468537681,0.483907664,0.282973772,0.014053483,0.024496063,0.06095521,0.407156638,0.277035207,0.002819828,0.953148739,0.736028181,0.328187839,0.000125684,0.953109129,0.00278501,0.019124924,0.000130155,0.000131541,0.593973645,0.000217252,0.67153134,0.213682809,0.953148739,0.328187839,0.111005109,0.573911945,0.430504093,0.696168832,0.306514041,0.019540045,0,0.85810839,0.003278254,0.651187296,0.612710638,0.843643494,0.276420746,0.026834539,0.565357093,1,0.065882998,1
1800,0,0.504363087,0.561873092,0.559237647,0.600023062,0.600023062,0.999040842,0.797423769,0.809343821,0.303434131,0.78160422,3100000000.0,0.0,0.461744798,0.00080108,0.102439518,0.174876744,0.174876744,0.174876744,0.223692919,0.319693004,0.052437346,0.114811497,0.178202907,0.022090063,0.848026417,0.689286409,0.689286409,0.217580337,7650000000.0,0.000465424,0.264030896,0.379419545,0.006194052,0.001609508,0.633182422,0.023611377,0.214015781,0.785984219,0.005034605,0.390415203,0.005365848,0.114791473,0.177233994,0.417567519,0.131934033,0.001203169,0.005256664,4550000000.0,0.000211063,0.058225806,0.008345696,0.394156622,0.005114377,0.758000011,0.335269524,0.687427353,0.019114925,0.002906311,0.0004964,0.204304843,0.341639059,0.283635843,0.008842332,0.91510342,0.733023771,0.345432972,0.002701453,0.934360677,0.002336248,0.011995435,0.000221456,0.000107359,0.59392094,1690000000.0,0.671576345,0.302458125,0.91510342,0.345432972,0.117168959,0.648854622,0.459986345,0.571391183,0.316538942,0.046459069,0,0.803412172,0.004128348,0.627145269,0.600017806,0.84127549,0.291902489,0.028421843,0.568215864,1,0.015852826,1
1802,0,0.506069322,0.562745312,0.559826543,0.600722121,0.600722121,0.999026052,0.797459184,0.809373766,0.303526943,0.781637343,5690000000.0,0.0,0.469276901,0.000434043,0.101528495,0.178332139,0.178332139,0.178332139,0.228325612,0.333911014,0.042621414,0.108215943,0.182044136,0.022257164,0.849267525,0.689817088,0.689817088,0.217821771,6740000000.0,0.000478825,0.264301311,0.392505868,0.006127282,0.002847208,0.631581074,0.013927721,0.178976328,0.821023672,0.005559631,0.379260674,0.005733889,0.108187992,0.181110022,0.39981753,0.134932534,0.0019762,0.003198743,0.000102606,0.000332859,0.047258065,0.023380286,0.397039868,0.009688112,0.753046624,0.20663463,0.312097269,0.056610228,0.003965882,0.003166046,0.094611068,0.352653063,0.283018803,0.005934691,0.498755907,0.732180809,0.332473696,0.025660274,0.936828659,0.002430124,0.01240764,8580000000.0,5810000000.0,0.593916547,4640000000.0,0.671584028,0.220449514,0.498755907,0.332473696,0.130132931,0.661433593,0.461922452,0.633787484,0.318911532,0.046946949,0,0.810490814,0.002700985,0.621591077,0.600718228,0.841737323,0.284879993,0.027132559,0.566388781,1,0.019723392,1
1805,0,0.50519183,0.570213694,0.556025483,0.604729097,0.604729097,0.999047429,0.797471911,0.80938965,0.303504465,0.781638045,9990000000.0,6520000000.0,0.471737836,0.00039604,0.042514425,0.193712865,0.193712865,0.193712865,0.225394724,0.328641154,0.033349971,0.108704503,0.181215636,0.022129333,0.848071108,0.689537149,0.689537149,0.217599421,7480000000.0,0.00048399,0.264165326,0.390168027,0.021568107,0.013313379,0.630761907,0.002717515,0.067630075,0.932369925,0.011549155,0.370019661,0.005365848,0.108684678,0.180001508,0.405306375,0.164917541,0.000651294,0.009714922,5620000000.0,0.002454079,0.032419355,0.097680772,0.420207594,0.005032044,0.911596832,0.540226178,0.816161197,0.112670573,0.013771658,0.008308565,0.071639001,0.371071316,0.277229149,0.020472644,0.978387035,0.740566284,0.328633897,0.000152546,0.938720512,0.002397187,0.021567103,0.000206461,0.000138127,0.59402332,7870000000.0,0.671576657,0.032188452,0.978387035,0.328633897,0.111085273,0.651005815,0.462217216,0.633432148,0.315545635,0.013589057,0,0.817065686,0.002804735,0.624377475,0.604729275,0.841312612,0.27674987,0.026836922,0.565367554,1,0.057028581,1
1808,0,0.508896797,0.552115133,0.552920392,0.612116058,0.612555672,0.999066147,0.797444243,0.809352284,0.303417212,0.781618817,0.000206758,7520000000.0,0.45795526,0.000766077,0.249924081,0.18284101,0.183051705,0.183051705,0.22095112,0.310638749,0.026332108,0.108134517,0.176470588,0.022159865,0.848128681,0.68924434,0.68924434,0.217576843,6330000000.0,0.000470889,0.263737946,0.369108826,0.006048031,0.00521593,0.632828317,0.010832672,0.16065544,0.83934456,0.005480043,0.378448744,0.005365848,0.108130995,0.175047131,0.39909274,0.086956522,0.000821726,0.007686889,0.000444436,0.000195933,0.030483871,0.004385823,0.393478212,0.002916326,0.751913008,0.288124378,0.296358076,0.080050486,0.005760756,0.004651221,0.091049146,0.33506387,0.278888338,0.001098092,0.534501968,0.732042664,0.331426161,0.017422907,0.932778493,0.002263648,0.032919109,0.000130853,0.000132887,0.593916251,9990000000.0,0.671582757,0.232321316,0.534501968,0.331426161,0.121672033,0.65376943,0.460997891,0.535592588,0.316771952,0.047536332,0,0.802442113,0.001387448,0.623703624,0.61211584,0.840697016,0.2826355,0.027791808,0.567609112,1,0.022401742,1
1810,0,0.524155414,0.582751853,0.572514589,0.620158838,0.620158838,0.999091337,0.797535133,0.809436391,0.303523318,0.781697694,0.000303546,0.000220381,0.468374391,0.0,0.113675473,0.204626859,0.204626859,0.204626859,0.232485582,0.323583504,0.030446027,0.113752952,0.187015139,0.022126046,0.848121211,0.689552932,0.689552932,0.217625347,8110000000.0,0.000470715,0.264266343,0.38088186,0.032616435,0.02766358,0.630613622,0.001896789,0.05066965,0.94933035,0.019212866,0.369637181,0.005365848,0.113236276,0.185521454,0.399806812,0.143928036,0.00089071,0.007099399,9520000000.0,0.004185702,0.026935484,0.032275311,0.405983582,0.000990405,0.959782352,0.867291204,0.935977995,0.448771318,0.029083218,0.04348152,0.054409547,0.361086999,0.277043752,0.009466649,0.973568518,0.742383891,0.327914357,0.0,0.942235614,0.002333683,0.045943935,0.000285202,0.000269671,0.594081751,0.000370786,0.671593864,0.016205736,0.973568518,0.327914357,0.110933234,0.676699014,0.475362455,0.599933106,0.318380712,0.008926466,0,0.823852253,0.001572866,0.624194389,0.620156497,0.841606273,0.276154911,0.026791563,0.565160331,1,0.075922214,1
1812,0,0.490518208,0.570322721,0.553134536,0.604404791,0.604325516,0.998960999,0.797481595,0.809432485,0.303702175,0.781691378,0.00017993,255000000.0,0.464425488,0.000381038,0.0,0.176899414,0.177742194,0.177742194,0.224165642,0.319551531,0.016470802,0.095187688,0.176319952,0.022066563,0.847921059,0.689569522,0.689569522,0.217614818,7320000000.0,0.000494097,0.264146677,0.378870012,0.01457593,0.00899266,0.630724579,0.002414758,0.061644043,0.938355957,0.008605338,0.370449111,0.006454129,0.095209015,0.174971722,0.398371969,0.109445277,0.000819697,0.007705675,0.00010509,0.000703543,0.024516129,0.040197994,0.391985708,0.005604804,0.824135549,0.36114808,0.456276602,0.093022831,0.011171566,0.00829149,0.059185718,0.348708969,0.277180262,0.009139493,0.881084279,0.735768566,0.328155266,0.000781291,0.938715659,0.002395923,0.022153159,0.000170426,0.000138313,0.593988527,9670000000.0,0.671559552,0.058552575,0.881084279,0.328155266,0.111360415,0.62705881,0.452968917,0.581278703,0.312690369,0.02011781,0,0.817475602,0.001011373,0.623964855,0.604403347,0.841304483,0.276530201,0.026837851,0.565371622,1,0.062588473,1
1813,0,0.443523619,0.485008722,0.488034691,0.597406996,0.597406996,0.998911545,0.797259973,0.809192792,0.30341842,0.781454746,0.000118412,3010000000.0,0.463667245,0.000275028,0.0,0.173275462,0.173275462,0.173275462,0.20071854,0.319516163,0.028147073,0.088754987,0.15779167,0.022036364,0.847735918,0.688390384,0.688390384,0.21749021,5580000000.0,0.00041297,0.263020724,0.378581275,0.010936003,0.008104311,0.630444788,0.00495445,0.103878828,0.896121172,0.005230489,0.372524788,0.005365848,0.088752097,0.156767966,0.399546906,0.148425787,0.000943463,0.00669977,0.0001584,0.000190637,0.033387097,0.015172657,0.389452975,0.009949989,0.801535205,0.322366196,0.412231409,0.137061209,0.00830224,0.010197794,0.070998203,0.345067789,0.27725263,0.007152365,0.639415507,0.73516749,0.329069774,0.007868094,0.925101657,0.002071806,0.031754081,9620000000.0,7810000000.0,0.593948518,9440000000.0,0.671574374,0.415345883,0.639415507,0.329069774,0.115673665,0.646829662,0.460219772,0.579598779,0.315127605,0.02673101,0,0.766543625,0.000730339,0.62391119,0.597407792,0.837937603,0.278372239,0.026740854,0.564906555,1,0.036458885,1
1821,0,0.525861649,0.586186219,0.573960062,0.601046426,0.601046426,0.99902247,0.797492109,0.809394858,0.303591718,0.781659378,6580000000.0,419000000.0,0.454105332,0.000158016,0.166919729,0.220134002,0.220134002,0.220134002,0.243830954,0.28863974,0.069392138,0.11521863,0.201626874,0.022102294,0.848014418,0.689595577,0.689595577,0.217615969,0.000115999,0.000730864,0.264413984,0.347239298,0.01165987,0.007378161,0.630775948,0.006703508,0.125132267,0.874867733,0.00576027,0.375209972,0.005365848,0.115206735,0.196983636,0.403472294,0.217391304,0.001146359,0.00551369,0.000130121,0.000935788,0.053709677,0.010610578,0.394122702,0.002370558,0.857428724,0.664140031,0.809338051,0.147380156,0.009261713,0.005994521,0.130270656,0.319087768,0.277196878,0.006544889,0.986369516,0.739569887,0.332135978,0.0,0.941413464,0.002537999,0.014005897,0.000180006,0.000151273,0.593978644,9140000000.0,0.671570997,0.157175399,0.986369516,0.332135978,0.110933234,0.64021621,0.458724876,0.476751846,0.314127702,0.025094568,0,0.821212625,0.001306965,0.6243148,0.601042545,0.842069413,0.279640548,0.026834895,0.565358662,1,0.029751392,1
