Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,ClusterID,Cluster
1172,0,0.49480817,0.567924117,0.550243589,0.622976693,0.622976693,0.999283029,0.797701833,0.809609684,0.303413345,0.781890958,0.000156919,0.0,0.45835619,0.000706071,0.0,0.183009566,0.183009566,0.197421095,0.231540134,0.298896513,0.01173677,0.112857259,0.186939821,0.022113751,0.848044463,0.689376404,0.689376404,0.217590766,8930000000.0,0.000482218,0.263901128,0.347798145,0.007644282,3490000000.0,0.632215655,0.01547251,0.18641352,0.81358648,0.007465214,0.383089941,0.005365848,0.112812871,0.182557876,0.420983812,0.035982009,0.004906009,0.001288549,401000000.0,0.0004191,0.018709677,0.077120573,0.474774428,0.023533371,0.798073733,0.04746215,0.80200542,0.002822616,0.000351317,7700000000.0,0.194560777,0.331567642,0.279154997,0.019178485,0.999149733,0.737193922,0.33997083,0.0,0.940250534,0.002532766,0.008789283,0.001062463,6350000000.0,0.594073613,975000000.0,0.671546603,0.038535038,0.999149733,0.33997083,0.110933234,0.633308276,0.457951253,0.510106625,0.312156525,0.03792652,0,0.81153517,0.007208046,0.620704355,0.622976253,0.841980386,0.286000157,0.027122965,0.566362465,1,0.018784048,1,1
1227,1,0.457904743,0.525730484,0.510305691,0.60222834,0.60222834,0.998863015,0.797058965,0.809027051,0.303168987,0.781344711,0.000244456,0.0,0.459434841,0.000668067,0.0,0.192238001,0.192238001,0.192238001,0.210078472,0.306500672,0.004476912,0.093152023,0.164871582,0.021969027,0.847885909,0.688992014,0.688992014,0.217537487,6730000000.0,0.000429415,0.263666457,0.362123244,0.009163154,0.000429826,0.614751168,0.018807394,0.19965535,0.80034465,0.025227474,0.391390413,0.005546212,0.093205986,0.163924289,0.426578495,0.008995502,0.003017053,0.002095493,153000000.0,0.001205857,0.011774194,0.05454225,0.374200041,0.008978684,0.831230024,0.059312765,0.858202869,0.020882476,0.000534181,0.000634147,0.17464565,0.335736256,0.278336282,0.022625572,0.836235075,0.74208088,0.340233282,0.003882333,0.930044598,0.002082792,0.004826101,0.00396998,0.000298236,0.594847846,0.000249508,0.671438713,0.006011787,0.836235075,0.340233282,0.120466647,0.628464402,0.457414245,0.533070973,0.310454601,0.031793376,0,0.791779904,0.023220208,0.617990734,0.602228721,0.839452052,0.288419003,0.026386902,0.562036606,1,0.017278196,1,1
1257,0,0.618778336,0.741441343,0.753680604,0.618948097,0.618948097,0.999075507,0.797511753,0.809490553,0.303515583,0.781762536,0.000300077,0.000292201,0.469426201,0.0,0.0,0.168387341,0.168387341,0.168387341,0.25347452,0.330303459,0.044179258,0.118882827,0.193191233,0.02696387,0.848246274,0.690026624,0.690026624,0.217665543,0.000308728,0.001018862,0.279283711,0.403263664,0.011224302,0.008137998,0.630612252,0.006008627,0.11727182,0.88272818,0.005470922,0.369637181,0.005365848,0.118838243,0.189932886,0.401470748,0.410794603,0.003142848,0.00201181,0.000311831,0.000958483,0.079677419,0.015889429,0.398012257,0.003504517,0.84307097,0.622439015,0.730118847,0.268342286,0.009270078,0.01164754,0.122042196,0.364412312,0.277173114,0.005399758,0.984003296,0.738253215,0.331516214,0.0,0.932758536,0.002379252,0.088347054,0.000105165,9340000000.0,0.593952413,0.00011361,0.671585463,0.227300041,0.984003296,0.331516214,0.110933234,0.683161948,0.467951447,0.655464558,0.320786311,0.026053819,0,0.873176838,7790000000.0,0.623813614,0.618949258,0.845972634,0.279136583,0.026791157,0.565158396,1,0.031959386,1,1
1258,0,0.484668259,0.530473179,0.539215161,0.605543464,0.605543464,0.998971861,0.797344638,0.809273905,0.303440173,0.781528009,0.000188719,0.0,0.464128566,0.000729073,0.0,0.172264127,0.172264127,0.172264127,0.21083483,0.323194454,0.021885445,0.096327661,0.167131129,0.022089509,0.84795021,0.688665649,0.688665649,0.21750859,7830000000.0,0.00044848,0.263772913,0.383089304,0.003978147,0.00229698,0.459985137,0.010128672,0.15566708,0.84433292,0.004958159,0.377399722,0.005365848,0.096324523,0.166156398,0.401039357,0.098950525,0.001067229,0.005921859,7570000000.0,8090000000.0,0.03,0.009420854,0.392279686,0.015980228,0.714626884,0.162353428,0.278963103,0.016410301,0.002269183,0.000681875,0.127508632,0.347086189,0.276502141,0.004768065,0.777970216,0.728795607,0.333265069,0.006489038,0.930025162,0.002197737,0.026136361,0.0001152,6790000000.0,0.593873528,1940000000.0,0.671572619,0.625832063,0.777970216,0.333265069,0.114571309,0.643281378,0.459332178,0.596968306,0.314635395,0.070661959,0,0.79101604,0.005145661,0.62280209,0.605543241,0.839559347,0.282124683,0.025437377,0.588124669,1,0.023236939,1,1
1284,0,0.577536197,0.64249891,0.625568821,0.598531256,0.598531256,0.999006294,0.797432207,0.809350591,0.303521142,0.781611659,4150000000.0,0.0,0.456282764,0.000379038,0.110739953,0.171927015,0.171927015,0.171927015,0.256594497,0.290231308,0.200326694,0.13793665,0.213903743,0.023713369,0.848380383,0.690076945,0.690076945,0.21767133,0.000264485,0.001152693,0.27013311,0.332262211,0.00958749,0.004098008,0.630839988,0.020102317,0.204008828,0.795991172,0.008540544,0.38036897,0.005365848,0.137932158,0.206726491,0.43008589,0.866566717,0.00441906,0.001431151,0.000189162,0.013377906,0.315322581,0.113482073,0.409251261,0.001472739,0.849219398,0.474729037,0.969842665,0.078515261,0.004511233,0.002206499,0.188757677,0.327052176,0.277690462,0.013456864,0.885800032,0.744919156,0.342068389,0.002554325,0.934453126,0.002474611,0.028022581,5800000000.0,2650000000.0,0.593933047,153000000.0,0.671574251,0.029150213,0.885800032,0.342068389,0.118341471,0.655945103,0.460913495,0.475509856,0.318436738,0.030416184,0,0.836090415,9650000000.0,0.623569926,0.598526268,0.845971607,0.289357475,0.02685702,0.565454019,1,0.016827602,1,1
1293,1,0.207721932,0.236862189,0.237271803,0.599360037,0.599360037,0.998834013,0.79664588,0.808621226,0.302507699,0.780830464,0.000227457,3960000000.0,0.457839511,0.000161016,0.0,0.126838313,0.126838313,0.126838313,0.101824714,0.302291858,0.034438949,0.074912466,0.07614672,0.022064114,0.84745876,0.681502902,0.681502902,0.216712713,5140000000.0,0.000204177,0.259956796,0.206484483,0.003704825,0.001892732,0.630575609,0.508689665,0.292590017,0.707409983,0.004729322,0.734610799,0.042676343,0.075325289,0.079888395,0.707444706,0.154422789,0.001000274,0.006325758,7170000000.0,0.000230732,0.079193548,0.021438538,0.382895005,0.01173517,0.65373181,0.384783435,0.627396239,0.033725147,0.002208928,0.000591447,0.302764902,0.330027581,0.276607746,0.004219088,0.998102021,0.507148782,0.775889787,0.0,0.871284437,0.002023587,0.157324018,0.000141706,8750000000.0,0.5938545,2160000000.0,0.671566733,0.372397486,0.998102021,0.775889787,0.110933234,0.631705663,0.458282634,0.465452563,0.255683867,0.07549491,0,0.605901563,0.001826761,0.623287989,0.599359613,0.344652473,0.643691826,0.026780635,0.565107723,1,0.010493966,1,1
1306,1,0.450641057,0.529873528,0.497028749,0.603460701,0.603460701,0.998898488,0.797202562,0.809139281,0.303345669,0.781180079,0.000228729,0.0,0.462776478,0.000839084,0.0,0.151321057,0.151321057,0.151321057,0.204594876,0.320329631,0.005762512,0.093559156,0.16622731,0.022410596,0.848140927,0.689661653,0.689661653,0.21761875,5230000000.0,0.000428092,0.265126543,0.385771767,0.008746931,0.001552739,0.525126368,0.016080759,0.189104211,0.810895789,0.005851204,0.386245954,0.005851492,0.093507255,0.165251489,0.422070327,0.031484258,0.000673612,0.009381044,516000000.0,0.000155082,0.018548387,0.044419312,0.382736709,0.037050506,0.819314212,0.163251323,0.802564293,0.004987504,0.001662392,0.00015475,0.170920124,0.344265822,0.278262556,0.018639901,0.863704231,0.73973817,0.338595536,0.00328772,0.89828104,0.002152387,0.020166416,0.000999195,0.000204661,0.594130931,162000000.0,0.671570605,0.111975231,0.863704231,0.338595536,0.117753256,0.642255104,0.459183003,0.586585322,0.314393282,0.033269431,0,0.78678553,0.006198717,0.622413832,0.603460061,0.83887236,0.28644125,0.025457824,0.589450046,1,0.018463264,1,1
1324,0,0.441476137,0.505124291,0.487927619,0.59283789,0.59283789,0.998870526,0.797180843,0.809093712,0.303365972,0.781330956,861000000.0,0.0,0.462461102,0.000490049,0.0,0.151700308,0.151700308,0.151700308,0.197882197,0.322487091,0.015880938,0.088510708,0.158544852,0.022221955,0.848038275,0.689397179,0.689397179,0.217593079,5600000000.0,0.000391185,0.263972617,0.395858947,0.005951307,0.000203372,0.628465363,0.031787633,0.230734347,0.769265653,0.004993837,0.400716422,0.005395705,0.088515967,0.15754468,0.437140871,0.052473763,0.012228501,0.000517469,898000000.0,0.000198202,0.032741935,0.152842854,0.346091224,0.155900129,0.750976139,0.05377207,0.77234736,0.014602008,0.000305418,0.000325277,0.238254257,0.343858905,0.466867996,0.014928944,0.992359243,0.732007203,0.354216823,0.0,0.911644843,0.001927773,0.011033355,0.00056742,3610000000.0,0.593915468,2830000000.0,0.671561915,0.229536963,0.992359243,0.354216823,0.110933234,0.636001646,0.458501245,0.58832606,0.311686348,0.048271727,0,0.776415176,0.005200502,0.619902967,0.592835158,0.836006475,0.297832004,0.026490579,0.563155479,1,0.014413089,1,1
1388,0,0.460927217,0.521914522,0.513410782,0.608836968,0.608836968,0.998978216,0.797311989,0.8092506,0.303369839,0.781546536,0.000235089,0.0,0.461605563,0.001077108,0.0,0.168724453,0.168724453,0.168724453,0.212914815,0.31820754,0.018966378,0.096734794,0.165248174,0.022256943,0.848522291,0.688804551,0.688804551,0.217594904,5290000000.0,0.000432459,0.263930656,0.377873403,0.00922618,0.001864035,0.620131231,0.012415762,0.170692626,0.829307374,0.016974387,0.381787051,0.005365848,0.096739785,0.164293794,0.419565046,0.070464768,0.000870421,0.007257372,1090000000.0,0.001676399,0.028064516,0.073651279,0.396271002,0.002351759,0.834006639,0.226329081,0.876667157,0.014898491,0.002249381,0.000445918,0.177202394,0.341306236,0.278058572,0.018361318,0.991863711,0.740034381,0.3371867,1930000000.0,0.928720432,0.002185929,0.027470264,0.000465506,0.000117761,0.594028501,2100000000.0,0.671549608,0.009874528,0.991863711,0.3371867,0.110970647,0.622124886,0.456156197,0.568196111,0.309999575,0.031581555,0,0.788865327,0.000941892,0.62324099,0.608835109,0.839268081,0.283783381,0.026527825,0.563486047,1,0.020866951,1,1
1400,0,0.39662653,0.379742695,0.464960651,0.615351908,0.615351908,0.998436415,0.796401432,0.808507433,0.302912303,0.781047447,0.000881844,0.000169106,0.457346317,450000000.0,0.0,0.157599764,0.157599764,0.157599764,0.197598563,0.314493881,0.007320356,0.077273838,0.139790615,0.021993727,0.844929453,0.680294131,0.680294131,0.21698101,6400000000.0,0.000454519,0.26181318,0.369732871,0.005888281,0.004973256,0.630603005,0.003501765,0.08177888,0.91822112,0.00707011,0.371242029,0.005365848,0.077409742,0.14328482,0.394603328,0.067466267,0.001602873,0.003945913,0.000516088,0.00041683,0.019193548,0.004462201,0.384138758,0.001427351,0.749848167,0.283034769,0.277896086,0.097570862,0.005880201,0.005884868,0.087695153,0.32852632,0.275451015,0.000378025,1.0,0.731876545,0.329382372,0.0,0.899679488,0.002061554,0.090144779,0.000160549,0.000169863,0.593913552,0.000156068,0.671552459,0.087232883,1.0,0.329382372,0.110933234,0.626883554,0.454389026,0.531700888,0.312492904,0.048769326,0,0.707084774,0.000570433,0.623734165,0.61534818,0.834335252,0.277318876,0.026788647,0.565146402,1,0.04693312,1,1
1429,1,0.470482133,0.531127344,0.523529097,0.603381427,0.603381427,0.998977407,0.797297464,0.809229117,0.303346152,0.781528009,0.000148477,0.0,0.468615955,0.000812081,0.0,0.163457081,0.163457081,0.163457081,0.212536636,0.340666337,0.01170652,0.096083381,0.166453265,0.022089889,0.848831894,0.689641513,0.689641513,0.21762556,5160000000.0,0.000419733,0.264536759,0.439868112,0.005163166,0.000505311,0.812165244,0.015311101,0.18568794,0.81431206,0.005043837,0.384443157,0.00714512,0.096096536,0.165455094,0.411399434,0.043478261,0.001018534,0.006203649,936000000.0,8620000000.0,0.021935484,0.12314381,0.398826349,0.210951884,0.729196241,0.098872933,0.5416547,0.002515374,0.000849282,696000000.0,0.191835951,0.362120107,0.274089975,0.011490436,0.988821744,0.729568287,0.339688999,0.000224642,0.928536148,0.002169022,0.017007569,0.0004663,8380000000.0,0.593867694,57300000.0,0.671568386,0.32840172,0.988821744,0.339688999,0.11123946,0.64070598,0.45896749,0.692889003,0.314013059,0.055278768,0,0.789876241,0.005195323,0.621070017,0.603382723,0.839289946,0.285883063,0.025319992,0.583046553,1,0.018873447,1,1
1430,0,0.555550139,0.593545573,0.614165641,0.639970308,0.639970308,0.999040727,0.797492385,0.809407878,0.303554255,0.781704431,0.000672079,0.0,0.471274838,0.0,0.044032797,0.177405082,0.177405082,0.177405082,0.239481895,0.328393577,0.040171212,0.110170182,0.186186639,0.022124655,0.84813581,0.689557894,0.68956052,0.217619855,7570000000.0,0.000482044,0.264279553,0.392561753,0.009923838,0.004860341,0.630613964,0.004854139,0.102488134,0.897511866,0.009243072,0.369637181,0.005365848,0.110174736,0.185212277,0.398306322,0.221889055,0.075473,8370000000.0,4570000000.0,0.002585709,0.045967742,0.00620713,0.39359128,0.000303796,0.798362271,0.230905645,0.44158955,0.08409262,0.00503851,0.005320889,0.083569873,0.363464115,0.277606101,0.012964145,0.764680403,0.734943756,0.329557207,0.0,0.943060759,0.002265987,0.16380754,7490000000.0,3820000000.0,0.593938605,4380000000.0,0.671572376,0.041014831,0.764680403,0.329557207,0.110933234,0.643124003,0.459322296,0.641237481,0.314594065,0.02940577,0,0.830524452,0.001040044,0.623730859,0.639966301,0.842495492,0.2782998,0.026791623,0.56516062,1,0.036983928,1,1
1468,1,0.337639546,0.254306585,0.378446384,0.590841609,0.590841609,0.99886937,0.796943035,0.808896853,0.302952908,0.78134022,5530000000.0,0.0,0.465222314,0.000276028,0.0,0.131010071,0.131010071,0.131010071,0.164791529,0.326306854,0.049730024,0.0740982,0.091737591,0.018849012,0.847953398,0.687464784,0.687464784,0.217495506,257000000.0,0.000224065,0.261367928,0.445614917,0.005644288,0.003087386,0.630567047,0.085127532,0.268706352,0.731293648,0.005033465,0.402533758,0.007171322,0.074055075,0.09063419,0.471816919,0.244377811,0.000856218,0.007381189,0.000190118,0.0009721,0.09016129,0.042624444,0.378982836,0.0056041,0.740425902,0.465562402,0.739235605,0.108758112,0.003446214,0.002405984,0.239914782,0.350563514,0.272963021,0.006030735,0.858172951,0.727664418,0.391127673,0.004780318,0.852515848,0.001931229,0.136224113,7290000000.0,462000000.0,0.593911524,3330000000.0,0.671564294,0.18748493,0.858172951,0.391127673,0.144985264,0.609091618,0.456022807,0.649731705,0.282216462,0.050779839,0,0.557733072,0.00084655,0.62330188,0.590838406,0.726888084,0.336515401,0.026777371,0.565091796,1,0.011797172,1,1
1501,0,0.552527665,0.59436328,0.610578725,0.611647617,0.611647617,0.999172335,0.797688275,0.809583254,0.303621206,0.781875238,8590000000.0,0.0,0.46834084,0.000110011,0.04787934,0.17955417,0.17955417,0.17955417,0.238158268,0.331187664,0.017136289,0.11212442,0.188973413,0.022088261,0.848026888,0.689515537,0.689515537,0.217604418,7420000000.0,0.000502182,0.264239924,0.392841176,0.00239812,0.001511565,0.630731428,0.006640586,0.124467152,0.875532848,0.004929099,0.37637083,0.005365848,0.112088198,0.187987331,0.397456938,0.08095952,0.001314762,0.004810069,0.000104326,5300000000.0,0.024516129,0.025280907,0.409771376,0.064062106,0.685555607,0.112432369,0.173909727,0.001594623,0.00154881,6610000000.0,0.127842687,0.360980029,0.276834894,0.002550616,0.972988207,0.727283282,0.332001843,0.0,0.94472458,0.00283657,0.009669602,847000000.0,5660000000.0,0.593824671,228000000.0,0.671570942,0.772583184,0.972988207,0.332001843,0.110933234,0.64170356,0.459024854,0.646926032,0.314368903,0.112153999,0,0.830304072,0.009547807,0.624858415,0.611645305,0.842788646,0.279594765,0.026827156,0.565324395,1,0.029933273,1,1
1578,0,0.51538049,0.482010467,0.55077895,0.603049914,0.603071535,0.998954182,0.797060071,0.808992679,0.302979978,0.781404079,0.000166632,0.00015043,0.525972338,940000000.0,0.0,0.185327209,0.185327209,0.185327209,0.206769405,0.329631464,0.010783913,0.094861982,0.157641033,0.022023595,0.847911013,0.688744593,0.688744593,0.217527289,4100000000.0,0.000390262,0.262931363,0.382102008,0.029003342,0.024615496,0.630596841,0.001015876,0.029476676,0.970523324,0.005249565,0.370133734,0.005365848,0.094858892,0.156519116,0.394792229,0.055472264,0.001753016,0.003606912,0.000159737,6050000000.0,0.015967742,0.023221656,0.391431673,0.043136438,0.807467406,0.229426992,0.257421739,0.196260475,0.024970001,0.060363839,0.01681268,0.437368775,0.27706542,0.010758967,0.49058723,0.73453829,0.326670286,0.00476207,0.917732694,0.002070375,0.036797308,0.000150476,0.000139004,0.594004064,0.000318839,0.671568106,0.498903951,0.49058723,0.326670286,0.112241351,0.639591267,0.45668945,0.667559193,0.314218952,0.010064351,0,0.761567261,0.189542528,0.623530075,0.603048339,0.838263084,0.275516105,0.026788123,0.565143888,1,0.126188393,1,1
1590,0,0.695363916,0.786796773,0.76920606,0.611611583,0.611611583,0.999185161,0.797636536,0.809547059,0.303503982,0.781823449,7240000000.0,428000000.0,0.480345235,0.0,0.005061241,0.197589651,0.197589651,0.197589651,0.291292427,0.341409068,0.066609193,0.164888853,0.232206071,0.063993156,0.848840176,0.692099017,0.692099017,0.217903881,0.000144333,0.000889699,0.270202267,0.412195894,0.023251098,0.014201104,0.630612252,0.003012065,0.073162621,0.926837379,0.032116744,0.369637181,0.005365848,0.16490791,0.230555765,0.400317246,0.380809595,0.056733588,0.000111862,8810000000.0,0.018195284,0.06983871,0.090557114,0.459702404,0.000612469,0.94609184,0.623730545,0.964669913,0.652345652,0.014489035,0.043888696,0.078567685,0.397359324,0.277232367,0.022963398,0.996185391,0.742677696,0.328938106,0.0,0.964239571,0.002881788,0.029575023,0.000126679,827000000.0,0.593986126,0.00024699,0.671633235,0.007794574,0.996185391,0.328938106,0.110933234,0.851153365,0.529728625,0.702823529,0.340438317,0.012596564,0,0.908824743,0.000294851,0.62418338,0.61160636,0.847008632,0.276963593,0.026791157,0.565158396,1,0.052646363,1,1
1655,0,0.46053722,0.521369385,0.50596927,0.600044682,0.600044682,0.998973132,0.797374381,0.809294086,0.30348948,0.781550746,9910000000.0,0.0,0.459325801,0.000160016,0.0,0.168008091,0.168008091,0.168008091,0.209794838,0.30964844,0.076878866,0.099666151,0.168185584,0.022076093,0.847976209,0.689515018,0.689515018,0.217606632,6730000000.0,0.000475356,0.264075965,0.359273127,0.00845676,0.004361268,0.630291708,0.0154105,0.186141428,0.813858572,0.06042716,0.374354426,0.009575778,0.099687332,0.167385567,0.411483837,0.283358321,0.001128098,0.005605912,0.000177125,0.070557032,0.094516129,0.049424967,0.393998327,8410000000.0,0.81772955,0.618619953,0.846667002,0.206711612,0.005988755,0.005887549,0.186238606,0.33473089,0.277492988,0.006726342,0.95724699,0.739355735,0.339348421,130000000.0,0.927974815,0.002204018,0.037968507,0.000113045,8460000000.0,0.593939834,8050000000.0,0.67158482,0.001906743,0.95724699,0.339348421,0.110935994,0.684523368,0.465003353,0.529134343,0.324958185,0.034380595,0,0.790182903,0.000484672,0.62373166,0.600043519,0.839324979,0.285955139,0.026569833,0.563823501,1,0.018818199,1,1
1666,0,0.430214986,0.492804187,0.471866802,0.593536949,0.593536949,0.998896408,0.7973261,0.809254506,0.303565615,0.781489413,7150000000.0,3890000000.0,0.460599045,0.000320032,0.0,0.154102229,0.154102229,0.154102229,0.183133214,0.314281672,0.093758035,0.06717694,0.148678165,0.021957206,0.848023347,0.689572696,0.689572696,0.217611566,3940000000.0,0.000479424,0.264679737,0.368512723,0.005931339,0.003223384,0.629697196,0.023377926,0.213411132,0.786588868,0.005354821,0.391576061,0.006132397,0.067158467,0.150772943,0.422701337,0.311844078,0.001341138,0.004712724,0.000163559,0.001370774,0.16483871,0.082804812,0.374233961,0.007128914,0.750304715,0.40419232,0.691044627,0.051496986,0.003356611,0.001276631,0.214042579,0.338377688,0.0,0.007002455,0.962082118,0.73188925,0.346206267,0.000641737,0.91529663,0.002102086,0.043535382,6150000000.0,3560000000.0,0.59391445,147000000.0,0.671550268,0.131877917,0.962082118,0.346206267,0.112411708,0.542881712,0.447220959,0.549038775,0.281495538,0.048428883,0,0.763356808,0.002999977,0.623392025,0.593538369,0.834688254,0.291733561,0.026548481,0.563656333,1,0.015908512,1,1
1711,0,0.301126115,0.398877017,0.381605011,0.432652532,0.432652532,0.995781371,0.79344067,0.806556947,0.303292978,0.778481405,0.000607439,0.000135149,0.451367605,0.000206021,0.0,0.168345202,0.168345202,0.168345202,0.187293183,0.295819481,0.001981336,0.065874114,0.136928523,0.022091595,0.831638396,0.646440143,0.646440143,0.212453377,0.000424422,0.00093549,0.258095749,0.328965016,0.004767536,0.000655656,0.630522185,0.007672877,0.135048523,0.864951477,0.004967503,0.377229731,0.005365848,0.071416939,0.146165448,0.396343628,0.017991004,0.298213507,2130000000.0,7930000000.0,1740000000.0,0.011935484,0.001994624,0.37076276,0.02948349,0.726619155,0.273531947,0.37050781,0.05524437,0.00344946,0.002059511,0.14217359,0.310576058,0.276350475,0.003759131,1.0,0.730101063,0.333075998,0.0,0.915810368,0.001424922,0.009901558,0.001508916,0.00112745,0.593673096,0.000578514,0.671198364,0.61476757,1.0,0.333075998,0.110933234,0.596731546,0.450580261,0.432731822,0.306644922,0.059614771,0,0.749251468,0.001544149,0.622860493,0.43265355,0.836062174,0.280343908,0.026770914,0.565059987,1,0.027326825,1,1
1720,0,0.315117243,0.364260794,0.352909685,0.619366091,0.619366091,0.997875318,0.795752477,0.807775073,0.302952183,0.779899654,0.001507784,0.001702098,0.346622715,0.0,0.0,0.1536387,0.1536387,0.1536387,0.196274936,0.296880526,0.002450202,0.082810846,0.152519394,0.081282436,0.847995984,0.689423551,0.689423551,0.217596235,0.00010553,0.000557456,0.264178536,0.309889721,0.036197079,0.024258659,0.630554718,0.000831669,0.02454878,0.97545122,0.032036043,0.369637181,0.005365848,0.082775579,0.15455848,0.397777132,0.03898051,0.000667526,0.009461312,3230000000.0,0.001560655,0.013548387,0.007790491,0.363763823,0.000562808,0.877226307,0.419678252,0.551252937,0.014660648,0.026578689,0.002660269,0.02882972,0.0,0.277136352,0.025169021,0.988536887,0.737647753,0.327008204,0.0,0.864316464,0.002017215,0.06597144,0.000698278,0.000537568,0.594320906,4860000000.0,0.671372327,0.009507571,0.988536887,0.327008204,0.110933234,0.564886053,0.388591799,0.254223872,0.306592895,0.008021078,0,0.713785994,0.000459021,0.623901407,0.61936274,0.83586956,0.275382369,0.026773608,0.565073309,1,0.148307588,1,1
1740,1,0.397894018,0.3039686,0.363777504,0.593428847,0.593428847,0.998690503,0.796867086,0.808553263,0.303194365,0.780942043,0.000275793,6790000000.0,0.454499551,430000000.0,0.0,0.139016476,0.139016476,0.139016476,0.198354921,0.316156186,0.005807886,0.087859295,0.159222716,0.022268621,0.848076402,0.689510805,0.689510805,0.217610806,3620000000.0,0.000343098,0.265396959,0.365131702,0.017131304,0.016032075,0.630611225,0.002606261,0.065453336,0.934546664,0.052821485,0.371904098,0.005365848,0.087872718,0.15820828,0.394272417,0.107946027,0.004447465,0.001421758,0.000217632,0.008444784,0.023064516,0.038899578,0.356934488,0.000325812,0.862317969,0.629560109,0.629033939,0.475348076,0.016558376,0.036162778,0.069426178,0.320432605,0.277006631,0.001831833,0.977709768,0.737863594,0.32853575,0.0,0.762047122,0.0019653,0.108660161,0.000179996,0.000186255,0.594000588,0.000378306,0.671601092,0.004591796,0.977709768,0.32853575,0.110933234,0.68973841,0.476857197,0.5201406,0.320189771,0.017124479,0,0.627605077,0.000132302,0.624101815,0.59342749,0.829991744,0.276669096,0.026790628,0.565155875,1,0.058930149,1,1
1768,0,0.424462536,0.479502835,0.472991059,0.617586013,0.617586013,0.612131534,0.16051575,0.0,0.0,0.133478513,0.387521018,0.0,0.459917969,0.000183018,0.0,0.155071426,0.155071426,0.155071426,0.203554883,0.314953668,0.0,0.088347854,0.161256308,0.021967146,0.848019618,0.688914224,0.689118394,0.217562219,0.000120329,0.000399894,0.263424016,0.367292575,0.000192823,0.000413606,0.630546499,0.010682206,0.159627536,0.840372464,0.004858799,0.372815562,0.005365848,0.088361262,0.160259407,0.393664182,0.0,0.001268096,0.004986828,902000000.0,0.0,0.008870968,0.0,0.388356211,0.026041301,0.612859784,0.037974031,0.03638011,0.005507774,0.000331894,0.000174776,0.167111324,0.336251752,0.27697486,0.0,0.998738065,0.719604068,0.335728666,0.0,0.9109164,0.001869324,0.015267444,0.074696389,0.078203294,0.0,0.024582624,0.0,0.918704745,0.998738065,0.335728666,0.110933234,0.448263334,0.428129337,0.541899929,0.275254218,0.611723812,0,0.76369984,0.000354331,0.621640168,0.617584319,0.836804789,0.28252615,0.026791157,0.565158396,1,0.022571383,1,1
